kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,seed_mass,whole_plant_height,root_dry_mass,leaf_area_per_leaf_dry_mass,leaf_area,leaf_life_span,leaf_dry_mass_per_leaf_fresh_mass,leaf_dry_mass,leaf_fresh_mass,leaf_nitrogen_content_per_leaf_area,leaf_nitrogen_content_per_leaf_dry_mass,leaf_phosphorus_content_per_leaf_area,leaf_phosphorus_content_per_leaf_dry_mass
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,balsamifera,Populus balsamifera,Populus balsamifera,Populus_balsamifera,1,NO,Populus balsamifera,Populus balsamifera,116.51855223880597,15.889788945657225,0.22084425830216542,6.250004507281946,5575.736584687684,3.6,400.336642664705,0.2900123537386941,1.3641995953550543,0.0018,19.25,0.1221902000000002,2.9
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,deltoides,Populus deltoides,Populus deltoides,Populus_deltoides,1,NO,Populus canadensis,Populus deltoides,101.6741996862745,20.468268384489075,0.2292936272823759,8.290374197,8400,5,411.8033209236051,0.3270456916999387,1.4138722142857134,0.002122727,23.8,0.11953336000000013,2.3517962592576445
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,grandidentata,Populus grandidentata,Populus grandidentata,Populus_grandidentata,1,NO,Populus grandidentata,Populus grandidentata,0.1406792,19.618557247165658,0.12498238296505285,12.844428439142858,3974.5,7.9002925501328285,297.72794840424064,0.32555555555555554,0.8833870965168159,0.001708619,12.666666666666666,0.10316736000000008,1.9758369487809515
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,argentea,Potentilla argentea,Potentilla argentea,Potentilla_argentea,1,NO,Potentilla argentea,Potentilla argentea,0.094451613,0.2025875945945946,0.062138348508511264,20.41793595148148,1768.4435714285714,5.064533369660317,311.1011907,0.081605305,0.5365476170138482,0.001916247046859997,26.25337593598542,0.1133605600000003,1.9704722364995535
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Drymocallis,Drymocallis,arguta,Drymocallis arguta,Drymocallis arguta,Drymocallis_arguta,1,NO,NA,Drymocallis arguta,0.16,1.9143079887088312,0.10743918923518804,14.133605102840287,2555.7099920999544,5.029601953943306,287.95070623954734,0.2186398315647862,0.7741411115466731,0.0017213984995333312,19.47231766062935,0.11083080000000028,1.7868813144199982
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,norvegica,Potentilla norvegica,Potentilla norvegica,Potentilla_norvegica,1,NO,Potentilla monspeliensis,Potentilla norvegica,8.475044506654747,0.3525,0.1426401955620752,25.769,2338.25,5.467816125258346,247.107,0.133148,0.7148620382894636,0.0018126300629619028,23.5449553340451,0.11011088000000024,1.8242834959662186
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Comarum,Comarum,palustre,Comarum palustre,Comarum palustre,Comarum_palustre,1,NO,Comarum palustre,Comarum palustre,0.3732857142857143,0.4,0.084351512216812,19.023333333333333,1944.25,5.285824784298014,261.3,0.12099,0.566271977353878,0.0017295101897999978,24.20471220001414,0.10306292000000021,1.7725718448131096
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,recta,Potentilla recta,Potentilla recta,Potentilla_recta,1,NO,Potentilla recta,Potentilla recta,0.26,0.4125,0.10440626360851134,15.950833333333334,2602.5,5.0911006644349435,318.4629166666667,0.12963590616666668,0.5968729870830846,0.0017206875845933304,23.832236826963268,0.11557644000000031,1.9221684627873394
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,simplex,Potentilla simplex,Potentilla simplex,Potentilla_simplex,1,NO,Potentilla simplex,NA,12.951163177249997,2.9198888349257772,0.1302038190593084,14.730442853578898,1113.5980559546774,5.460792613388223,274.9788190723883,0.09213031751288747,0.5963685936114261,0.001950732491781906,21.972739841407456,0.10611300000000029,1.6785554653764696
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Nabalus,Nabalus,albus,Nabalus albus,Nabalus albus,Nabalus_albus,1,NO,Nabalus albus,NA,1.5925338941665317,1.7869413268470848,0.13457760465804516,14.082705642473114,4271.725924235282,4.636588298923607,237.40761523811827,0.14747096291486336,0.7848433031690626,0.001723150613658094,22.674793174196736,0.10553544000000016,2.005634240007613
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Nabalus,Nabalus,racemosus,Nabalus racemosus,Nabalus racemosus,Nabalus_racemosus,1,NO,NA,NA,1.5925338941665317,1.7869413268470848,0.13457760465804516,14.082705642473114,4271.725924235282,4.636588298923607,237.40761523811827,0.14747096291486336,0.7848433031690626,0.001723150613658094,22.674793174196736,0.10553544000000016,2.005634240007613
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Prunella,Prunella,vulgaris,Prunella vulgaris,Prunella vulgaris,Prunella_vulgaris,1,NO,Prunella vulgaris,Prunella vulgaris,0.9634076764705882,0.1576703076923077,0.2451024770439699,29.05130893511811,673.2065,6.623289203629745,172.44621665555556,2.0076615425849056,2.0347523914103958,0.0016257478315752354,16.74747,0.11147336000000022,1.9488266271254886
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,americana,Prunus americana,Prunus americana,Prunus_americana,1,NO,Prunus americana,Prunus americana,698.89444,5.885073764258555,0.1570592544850527,30.73455,2991.8166666666666,5.539859629454532,234.83495218345715,0.12902626747629053,0.7595982680133673,0.0019526966843619045,22.87684272289562,0.10933396000000026,1.9168172287054888
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,pensylvanica,Prunus pensylvanica,Prunus pensylvanica,Prunus_pensylvanica,1,NO,Prunus pensylvanica,Prunus pensylvanica,45.82069444444444,12.753725265739984,0.1463897958602105,16.1475321,2680,5.468962243277005,282.26559019504634,0.18166666666666667,0.7178302835068949,0.0019795459896260604,25.4,0.11529584000000026,1.9156801619957415
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,pumila,Prunus pumila,Prunus pumila,Prunus_pumila,1,NO,Prunus besseyi,Prunus pumila,142.092164,2.4,0.15208171480550378,16.865560757810677,3319.934971529128,5.33545074751858,268.49595592341774,0.14496865787214183,0.6516100225003149,0.001958098035981904,23.547670932603456,0.11237644000000031,1.9222539925635844
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,serotina,Prunus serotina,Prunus serotina,Prunus_serotina,1,NO,Prunus serotina,Prunus serotina,103.48133328571429,14.368347099428572,0.13977573903049628,18.830851731129115,2343.6955869565218,5.5,304.10866666666664,0.15451793103448275,0.6437006671397199,0.00181589,19.98741176470588,0.09715456000000021,1.0592475
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,virginiana,Prunus virginiana,Prunus virginiana,Prunus_virginiana,1,NO,Prunus virginiana,Prunus virginiana,72.06513076190477,9.926921142857145,0.1388082435898346,12.25873577,1528.1165,5.7936747053361755,273.6560412189006,0.1234159149413647,0.6490172977982365,0.0020936403384260623,24.78216,0.10387600000000029,1.7359061427005045
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Pycnanthemum,Pycnanthemum,virginianum,Pycnanthemum virginianum,Pycnanthemum virginianum,Pycnanthemum_virginianum,1,NO,Pycnanthemum virginianum,NA,1.4421504049049387,0.9266563161416264,0.13767915623527832,19.063126504384982,2881.9437111294314,5.08156306172517,204.7291866100841,0.39147120381242295,0.9756828149997785,0.0015213273821838092,20.30003270527887,0.10408028000000015,1.8945192561847597
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Pyrola,Pyrola,rotundifolia,Pyrola rotundifolia,Pyrola rotundifolia,Pyrola_rotundifolia,1,NO,Pyrola rotundifolia,Pyrola rotundifolia,4.404269234422677,0.13375,0.10087003585972945,16.991885365714285,1026,6.997748610769453,245.648,0.069018,0.6777388915328922,0.0016919936254066647,23.347323414856785,0.09493148000000011,1.7787299783669084
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,alba,Quercus alba,Quercus alba,Quercus_alba,1,NO,Quercus alba,Quercus alba,2888.1825256923075,17.88593830726396,0.22089903561320295,16.169902857392405,8898.263834394904,5.264978237476217,373.1272200953251,0.3393548387096774,1.4203484127485373,0.002694526,21.086,0.11769276000000009,2.244050330725265
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,petraea,Quercus petraea,Quercus petraea,Quercus_petraea,1,NO,Quercus petraea,Quercus petraea,2154.187082,36.39090909090909,0.15705820906066173,9.807496343402226,3500.32,5.621009252194398,281.25,0.2335684160524856,0.9082797417625338,0.0019,26,0.09730311999999998,1.4
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,ellipsoidalis,Quercus ellipsoidalis,Quercus ellipsoidalis,Quercus_ellipsoidalis,1,NO,Quercus ellipsoidalis,Quercus ellipsoidalis,1851.3949526666668,15.780853005704255,0.2733221007805715,5.162459629558721,18000,6,391.53970122586514,0.5983380067987535,1.6481773760735168,0.002205263,23.87875,0.12025980000000014,2.4891108039047567
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,macrocarpa,Quercus macrocarpa,Quercus macrocarpa,Quercus_macrocarpa,1,NO,Quercus macrocarpa,Quercus macrocarpa,5859.888503777778,14.040307748206011,0.3209820518407519,8.150002850627137,19000,6,351.14069747896866,0.5428029108173721,2.0375940219088347,0.002140468,28.618885,0.11786012000000011,2.43647
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Ratibida,Ratibida,pinnata,Ratibida pinnata,Ratibida pinnata,Ratibida_pinnata,1,NO,Ratibida pinnata,NA,1.5925338941665317,1.7869413268470848,0.13457760465804516,14.082705642473114,4271.725924235282,4.636588298923607,237.40761523811827,0.14747096291486336,0.7848433031690626,0.001723150613658094,22.674793174196736,0.10553544000000016,2.005634240007613
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rhamnaceae,Rhamnaceae,Frangula,Frangula,alnus,Frangula alnus,Frangula alnus,Frangula_alnus,1,NO,Frangula alnus,Frangula alnus,17.93420485714286,4.022,0.09733729959263168,19.049850227272728,964.55,5.904911372150065,256,0.0788,0.5311597351404521,0.002299213,29.2,0.09807512000000013,1.7837517318428022
Plantae,Tracheophyta,A,Magnoliopsida,Sapindales,Anacardiaceae,Anacardiaceae,Rhus,Rhus,glabra,Rhus glabra,Rhus glabra,Rhus_glabra,1,NO,Rhus glabra,Rhus glabra,8.946776333333334,10.4248,0.163582143569564,17.510505092862733,3784.4790763798064,5.522298885559637,238.5844580890456,0.1501836945565542,0.8180542442948867,0.0014649811807466652,22.831054908660676,0.09401120000000014,1.7297350230276178
Plantae,Tracheophyta,A,Magnoliopsida,Sapindales,Anacardiaceae,Anacardiaceae,Toxicodendron,Toxicodendron,radicans,Toxicodendron radicans,Toxicodendron radicans,Toxicodendron_radicans,1,NO,Toxicodendron radicans,Toxicodendron radicans,15.65,7.629859145700945,0.1558837113657445,16.62637913114213,3187.057358866206,5.665781195855525,286.2276911755467,0.14775323410404892,0.6739303878270511,0.0014471126742533324,22.854493882812424,0.09131584000000009,1.7581914849321556
Plantae,Tracheophyta,A,Magnoliopsida,Saxifragales,Grossulariaceae,Grossulariaceae,Ribes,Ribes,hirtellum,Ribes hirtellum,Ribes hirtellum,Ribes_hirtellum,1,NO,Ribes hirtellum,Ribes hirtellum,1.5,1.2,0.14008178292893245,18.919578366071125,5195.795218948261,5.0517413477660416,229.40448918009938,0.18905906018568935,1.0073801804211384,0.0017200738511914276,23.506489169088614,0.10345820000000011,1.850705676983806
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Robinia,Robinia,pseudoacacia,Robinia pseudoacacia,Robinia pseudoacacia,Robinia_pseudoacacia,1,NO,Robinia pseudoacacia,Robinia pseudoacacia,19.5873364,16.09074994,0.15395309867687226,16.490482436616603,4186.948,4.6,792.414,0.18738775399188332,0.8548697887704638,0.002031128,37.768,0.09922983999999994,1.5
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosa,Rosa,arkansana,Rosa arkansana,Rosa arkansana,Rosa_arkansana,1,NO,Rosa arkansana,Rosa arkansana,13.5,2.9221888349257776,0.11570999843615047,14.703673348048898,1109.8988916582775,5.460792613388223,275.05600307238836,0.09199692551288749,0.5653651593257115,0.001950962151781906,21.972739841407456,0.10412524000000026,1.6780371553764695
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosa,Rosa,blanda,Rosa blanda,Rosa blanda,Rosa_blanda,1,NO,Rosa blanda,Rosa blanda,10,3.136813081429964,0.13177139084763917,15.161542596229378,1211.0078868609614,5.427360151329046,274.1849236492021,0.09984265625241687,0.5981129252906241,0.001958962044581905,22.832054726329833,0.10710292000000028,1.6883890626124358
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosa,Rosa,carolina,Rosa carolina,Rosa carolina,Rosa_carolina,1,NO,Rosa carolina,Rosa carolina,17.1441,1.25,0.12769513339221064,15.743091430670187,1445.2106255157432,5.637897471069161,279.84907796436977,0.10525856403328086,0.5832117745671485,0.0018635334489152367,24.150534349903687,0.1054822400000003,1.7397142315415113
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rubus,Rubus,allegheniensis,Rubus allegheniensis,Rubus allegheniensis,Rubus_allegheniensis,1,NO,Rubus allegheniensis,Rubus allegheniensis,2.46394225,1.25,0.0873803696919098,16.13620897534747,985,5.481592775139249,276.7250540003917,0.09519413340236568,0.553283544859546,0.0019460572274952379,23.599150268518464,0.10681460000000019,1.6556867191453226
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rubus,Rubus,canadensis,Rubus canadensis,Rubus canadensis,Rubus_canadensis,1,NO,Rubus canadensis,Rubus canadensis,2.4884614285714286,3,0.08691802903317294,15.160097367709206,1045.644098289375,5.392992273829095,268.7133560515859,0.09221651428557204,0.5569439328595461,0.0019551666945819054,22.05447647865615,0.10372068000000018,1.609454983222408
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rubus,Rubus,flagellaris,Rubus flagellaris,Rubus flagellaris,Rubus_flagellaris,1,NO,Rubus flagellaris,Rubus flagellaris,3.4462685,2.598693409862422,0.10218129041221055,15.428016340730986,1108.2876661117684,5.515824168140698,273.77616101657924,0.09433106514733103,0.577457155075085,0.0019164942145819056,22.365452626895443,0.10542428000000018,1.6329818372448168
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rubus,Rubus,idaeus,Rubus idaeus,Rubus idaeus,Rubus_idaeus,1,NO,Rubus idaeus,Rubus idaeus,1.922767111111111,1.3636363636363638,0.1025929361595489,21.20709372,1250,5.321756405193456,279.978,0.131351,0.5627153118403311,0.0018464769514952375,23.90754716855582,0.10468848000000024,1.6614294592476753
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rubus,Rubus,occidentalis,Rubus occidentalis,Rubus occidentalis,Rubus_occidentalis,1,NO,Rubus occidentalis,Rubus occidentalis,1.3665305,1.8752007855180641,0.07577750007870673,14.673159682977792,810,5.615451410579761,262.97215075182936,0.09229563923672998,0.5432676342945937,0.0019551622946952377,22.161514155583,0.10289020000000015,1.618119701966442
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rubus,Rubus,pubescens,Rubus pubescens,Rubus pubescens,Rubus_pubescens,1,NO,Rubus pubescens,NA,12.951163177249997,2.9198888349257772,0.1302038190593084,14.730442853578898,1113.5980559546774,5.460792613388223,274.9788190723883,0.09213031751288747,0.5963685936114261,0.001950732491781906,21.972739841407456,0.10611300000000029,1.6785554653764696
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Rumex,Rumex,acetosella,Rumex acetosella,Rumex acetosella,Rumex_acetosella,1,NO,Rumex acetosella,Rumex acetosella,0.72092435,0.132914188,0.1463917519550376,26.433089602093023,104.60045,7.863231295872138,121.9643876388889,0.009713071,0.7914695386496343,0.0021832230157352354,33.142292,0.10206856000000018,2.0866025
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,bebbiana,Salix bebbiana,Salix bebbiana,Salix_bebbiana,1,NO,Salix bebbiana,Salix bebbiana,0.18105,7.190704225352112,0.12308883377043618,14.05813866974154,3618.024143061749,4.5853016504167226,236.8438663984355,0.19195382451798101,0.8117680405069674,0.001790892634533332,19.08635833597966,0.10011948000000007,1.9251438477999974
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,discolor,Salix discolor,Salix discolor,Salix_discolor,1,NO,Salix discolor,Salix discolor,0.32,11.3152,0.10503657994321808,8.777338204,1657.5,4.850896779124357,251.63460517099244,0.17666666666666667,0.660412158706941,0.0018906508710909078,17.8,0.09712216000000005,1.7910218114638072
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,petiolaris,Salix petiolaris,Salix petiolaris,Salix_petiolaris,1,NO,Salix petiolaris,Salix petiolaris,0.9060925,10.3632,0.13210351689600008,15.155431246626007,3122.7188260392195,4.65579224660625,233.40897650027927,0.16341111774048656,0.774321027998944,0.001830913884866666,21.510168586150733,0.10222124000000009,1.9233662407438064
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,humilis,Salix humilis,Salix humilis,Salix_humilis,1,NO,Salix humilis,Salix humilis,0.161,3,0.12686051990457162,13.500151889073914,3799.946485735741,4.360820401153745,248.83186723598962,0.24576077546372227,0.9140058173757195,0.001789646366533333,18.115879438475186,0.10365824000000012,2.008564540474284
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,interior,Salix interior,Salix interior,Salix_interior,1,NO,Salix interior,Salix interior,0.041,5.5,0.1430311564806918,14.024787171075088,9577.595069938126,4.849817597572521,260.386700731729,0.40991243848572534,1.0769433322986397,0.0018267182465333336,18.301531932340968,0.10931792000000012,1.9908246771809508
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,pedicellaris,Salix pedicellaris,Salix pedicellaris,Salix_pedicellaris,1,NO,Salix pedicellaris,NA,1.2639671705892812,5.520650518615763,0.12663041784415047,14.566111971395998,2894.6535744918147,4.793444510881854,232.43880948701997,0.1486563856424816,0.7405693956871112,0.0018044796529619038,21.49195764657923,0.10136720000000012,1.8685456538219012
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,pyrifolia,Salix pyrifolia,Salix pyrifolia,Salix_pyrifolia,1,NO,Salix pyrifolia,Salix pyrifolia,46.452692288051026,6.4008,0.2046294394601202,14.956216583717769,4265.825393527255,4.973118370056599,245.43056885070823,0.17338073784263436,0.9294791005380124,0.0019033451347619038,21.81247314201986,0.10786144000000017,2.1687029567323797
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Salix,Salix,serissima,Salix serissima,Salix serissima,Salix_serissima,1,NO,Salix serissima,Salix serissima,42.616396943908086,14.6304,0.20930153358306755,14.951220564542563,4417.13785303774,4.831442630819326,273.9231982494632,0.19370717027699882,1.0958868186021191,0.001888427617333333,20.75143700904849,0.11063272000000011,2.1558369682752363
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Salsola,Salsola,kali,Salsola kali,Salsola kali,Salsola_kali,1,NO,Salsola kali,Salsola kali,4.3244444444444445,0.495,0.10693572839518813,9.368571428571428,62.5,8.039148417247224,103.814,0.007594,0.7146019837100055,0.0022999291497733314,30.106548610613373,0.10170164000000018,1.9941820843357996
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Schizachne,Schizachne,purpurascens,Schizachne purpurascens,Schizachne purpurascens,Schizachne_purpurascens,1,NO,Schizachne purpurascens,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Schizachyrium,Schizachyrium,scoparium,Schizachyrium scoparium,Schizachyrium scoparium,Schizachyrium_scoparium,1,NO,Schizachyrium scoparium,Schizachyrium scoparium,1.0153333333333334,1.5,0.14082548760000024,18.055801,5681.157345410455,7.8107385921680095,327.9770676086399,0.5228798013090974,1.02101456652338,7.02730905e-4,12.71649935,0.11112412000000017,1.8772981918187286
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Scirpus,Scirpus,cyperinus,Scirpus cyperinus,Scirpus cyperinus,Scirpus_cyperinus,1,NO,Scirpus cyperinus,Scirpus cyperinus,0.0216,1.5,0.1433321815281805,13.7037248938623,9263.203362438191,5.37707342140699,248.17629252418826,0.5384042923448383,0.9949313935770377,0.001371813255399999,15.865509852167957,0.10337056000000013,1.78772610139955
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Eleocharis,Eleocharis,geniculata,Eleocharis geniculata,Eleocharis geniculata,Eleocharis_geniculata,1,NO,Eleocharis geniculata,Eleocharis geniculata,0.1335,0.375,0.1163628708274587,20.721984495435926,3069.8165686158595,4.75011969842864,261.57892277659437,0.1225791207558972,0.6209768845485575,0.0013654168333885703,24.720378854446167,0.1020319600000002,1.8598541232329406
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Scleria,Scleria,triglomerata,Scleria triglomerata,Scleria triglomerata,Scleria_triglomerata,1,NO,Scleria triglomerata,Scleria triglomerata,1.7715156925649624,1,0.126925631271549,17.427738030382123,2535.451318909166,4.805893904557369,269.45905302380146,0.16105528606900252,0.6333815218658908,0.0013627488688433326,25.075209139417616,0.10701136000000028,1.8871960487549573
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Scutellaria,Scutellaria,galericulata,Scutellaria galericulata,Scutellaria galericulata,Scutellaria_galericulata,1,NO,Scutellaria galericulata,Scutellaria galericulata,0.8,0.253125,0.07338318726875193,41.032222222222224,640.4166666666666,7.271311930638584,218.4622222222222,0.01396705342857142,0.5862149352435656,0.0016815007689352358,24.236723169723884,0.09055692000000005,1.8190129338555165
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Scutellaria,Scutellaria,lateriflora,Scutellaria lateriflora,Scutellaria lateriflora,Scutellaria_lateriflora,1,NO,Scutellaria lateriflora,Scutellaria lateriflora,0.327,0.8,0.14204437145022564,19.608483016869958,3616.1147495550094,4.898489605070502,205.78737849264198,0.30953698715286715,1.008856475689309,0.0015050247667152375,20.07341861173456,0.10384588000000014,1.9183618254959631
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Scutellaria,Scutellaria,parvula,Scutellaria parvula,Scutellaria parvula,Scutellaria_parvula,1,NO,Scutellaria parvula,NA,1.4421504049049387,0.9266563161416264,0.13767915623527832,19.063126504384982,2881.9437111294314,5.08156306172517,204.7291866100841,0.39147120381242295,0.9756828149997785,0.0015213273821838092,20.30003270527887,0.10408028000000015,1.8945192561847597
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Secale,Secale,cereale,Secale cereale,Secale cereale,Secale_cereale,1,NO,Secale cereale,Secale cereale,23.873,0.24185,0.170696,30.274500000000003,3459.9666666666667,4.877754583487077,1.565,0.156245,0.84222,0.0015526043000933308,26.986729282396297,0.11034912000000029,2.0375816887718203
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Secale,Secale,vavilovii,Secale vavilovii,Secale vavilovii,Secale_vavilovii,1,NO,NA,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Packera,Packera,aurea,Packera aurea,Packera aurea,Packera_aurea,1,NO,Packera aurea,NA,1.5925338941665317,1.7869413268470848,0.13457760465804516,14.082705642473114,4271.725924235282,4.636588298923607,237.40761523811827,0.14747096291486336,0.7848433031690626,0.001723150613658094,22.674793174196736,0.10553544000000016,2.005634240007613
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Packera,Packera,paupercula,Packera paupercula,Packera paupercula,Packera_paupercula,1,NO,Packera paupercula,Packera paupercula,0.257,0.03,0.1909761776508572,22.831199664059813,10359.095250984281,4.5665845163135534,290.58770670913725,0.22936767522976165,1.284324059830891,0.0016194618623428564,20.897148645764553,0.11274032000000014,2.195315598881902
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Setaria,Setaria,italica,Setaria italica,Setaria italica,Setaria_italica,1,NO,Setaria italica,Setaria italica,2.2973333333333334,0.7985714285714286,0.1916071428571429,23.928,6528.40125,5.929523515803369,208.844,0.24534058823529412,1.354328571428571,0.0013615164102207936,15,0.10539092000000014,1.565
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Setaria,Setaria,viridis,Setaria viridis,Setaria viridis,Setaria_viridis,1,NO,Setaria viridis,Setaria viridis,1.0936666666666666,0.5764285714285714,0.067342,25.265798669285715,1680.187181568421,5.046095273959659,261.17470000000003,0.053985875,0.38815,0.0013639279678685696,22.85,0.08958784000000004,1.652166474632326
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Sisymbrium,Sisymbrium,altissimum,Sisymbrium altissimum,Sisymbrium altissimum,Sisymbrium_altissimum,1,NO,Sisymbrium altissimum,Sisymbrium altissimum,0.1739090909090909,0.6580769230769231,0.19989175160231568,21.456666666666667,6618.546666666667,4.95680158427375,121.96666666666668,0.24208578185714288,1.3422406284055732,0.0016782390408095211,25.465514224792877,0.11226172000000015,2.200695279373333
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Iridaceae,Iridaceae,Sisyrinchium,Sisyrinchium,campestre,Sisyrinchium campestre,Sisyrinchium campestre,Sisyrinchium_campestre,1,NO,Sisyrinchium campestre,NA,12.599672377060719,0.8638111750627248,0.12655475201666175,20.14932027041823,1774.2330566852402,5.460941280747159,261.61113919022705,0.10067866166630438,0.5633253744264731,0.0018159155092419032,25.28861967028395,0.09704904000000017,1.8869695792666643
