kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,Woodiness,growth_form,leaf_type,leaf_area,Nmass,LMA,plant_height,diaspore_mass,SSD_observed,LDMC,SSD_imputed,SSD_combined
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,pensylvanica,Carex pensylvanica,Carex pensylvanica,Carex_pensylvanica,1,NO,Carex pensylvanica,NA,non-woody,herbaceous graminoid,broadleaved,522.9,NA,26.48727278,0.233171055,1.79,NA,0.253771551,0.228039137,0.228039137
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,rostrata,Carex rostrata,Carex rostrata,Carex_rostrata,1,NO,Carex rostrata,Carex rostrata,non-woody,herbaceous graminoid,broadleaved,1698.77,19.26761453,65.32038293,0.468669026,1.034,NA,0.237746229,0.213808652,0.213808652
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,scoparia,Carex scoparia,Carex scoparia,Carex_scoparia,1,NO,Carex scoparia,NA,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,0.76,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,stricta,Carex stricta,Carex stricta,Carex_stricta,1,NO,Carex stricta,Carex stricta,non-woody,herbaceous graminoid,broadleaved,NA,10.5,NA,1.28,0.4891,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Chamaecrista,Chamaecrista,fasciculata,Chamaecrista fasciculata,Chamaecrista fasciculata,Chamaecrista_fasciculata,1,NO,Chamaecrista fasciculata,Chamaecrista fasciculata,non-woody,herbaceous non-graminoid,broadleaved,10.58,22.89,109.6491228,0.526687763,7.6683,NA,0.43,0.34521,0.34521
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rhamnaceae,Rhamnaceae,Ceanothus,Ceanothus,americanus,Ceanothus americanus,Ceanothus americanus,Ceanothus_americanus,1,NO,Ceanothus americanus,Ceanothus americanus,woody,shrub,broadleaved,NA,15.7,NA,0.91,3.5265,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Cenchrus,Cenchrus,longispinus,Cenchrus longispinus,Cenchrus longispinus,Cenchrus_longispinus,1,NO,Cenchrus longispinus,NA,non-woody,herbaceous graminoid,broadleaved,NA,25.08,42.67515924,NA,15.23,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Chamaedaphne,Chamaedaphne,calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne_calyculata,1,NO,Chamaedaphne calyculata,Chamaedaphne calyculata,woody,shrub,broadleaved,232.96,11.94766032,102.0058897,0.992109379,0.0293,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodium,Chenopodium,album,Chenopodium album,Chenopodium album,Chenopodium_album,1,NO,Chenopodium album,Chenopodium album,non-woody,herbaceous non-graminoid,broadleaved,644.62,35.84945113,49.12443391,0.560605633,0.5921,NA,0.178268219,0.189282547,0.189282547
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodiastrum,Chenopodiastrum,hybridum,Chenopodiastrum hybridum,Chenopodiastrum hybridum,Chenopodiastrum_hybridum,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodium,Chenopodium,leptophyllum,Chenopodium leptophyllum,Chenopodium leptophyllum,Chenopodium_leptophyllum,1,NO,Chenopodium leptophyllum,Chenopodium leptophyllum,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,0.7,0.465,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Heterotheca,Heterotheca,villosa,Heterotheca villosa,Heterotheca villosa,Heterotheca_villosa,1,NO,Heterotheca villosa,Heterotheca villosa,non-woody,herbaceous non-graminoid,broadleaved,200,23.73,60.60606061,0.66884333,0.7988,0.446301667,NA,NA,0.446301667
Plantae,Tracheophyta,A,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Cicuta,Cicuta,bulbifera,Cicuta bulbifera,Cicuta bulbifera,Cicuta_bulbifera,1,NO,Cicuta bulbifera,Cicuta bulbifera,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,0.9,1.57,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Circaea,Circaea,lutetiana,Circaea lutetiana,Circaea lutetiana,Circaea_lutetiana,1,NO,Circaea lutetiana,Circaea lutetiana,non-woody,herbaceous non-graminoid,broadleaved,2312.64,23.65324455,22.21878538,0.334912555,1.9623,0.169659539,NA,NA,0.169659539
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Cirsium,Cirsium,arvense,Cirsium arvense,Cirsium arvense,Cirsium_arvense,1,NO,Breea segeta,Cirsium arvense,non-woody,herbaceous non-graminoid,broadleaved,NA,21.6,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Cirsium,Cirsium,discolor,Cirsium discolor,Cirsium discolor,Cirsium_discolor,1,NO,Cirsium discolor,NA,non-woody,herbaceous non-graminoid,broadleaved,1405.28,NA,110.0592055,1.02711477,5.66,0.186484963,NA,NA,0.186484963
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Coreopsis,Coreopsis,palmata,Coreopsis palmata,Coreopsis palmata,Coreopsis_palmata,1,NO,Coreopsis palmata,Coreopsis palmata,non-woody,herbaceous non-graminoid,broadleaved,301.32,13.18700307,91.62066143,0.448077873,1.9295,NA,0.311477922,0.259084431,0.259084431
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Betulaceae,Betulaceae,Corylus,Corylus,americana,Corylus americana,Corylus americana,Corylus_americana,1,NO,Corylus americana,Corylus americana,woody,shrub,broadleaved,3437.09,21.37835143,41.16488712,3.04,767.0044,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Crepis,Crepis,tectorum,Crepis tectorum,Crepis tectorum,Crepis_tectorum,1,NO,Crepis tectorum,Crepis tectorum,non-woody,herbaceous non-graminoid,broadleaved,110.62,14.11794355,48.69409888,0.208255249,0.41,NA,0.149475028,0.174194915,0.174194915
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Dysphania,Dysphania,sp.,Dysphania sp.,Dysphania atriplicifolia,Dysphania_atriplicifolia,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,filiculmis,Cyperus filiculmis,Cyperus filiculmis,Cyperus_filiculmis,1,NO,Cyperus filiculmis,Cyperus filiculmis,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,0.6,0.59,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,schweinitzii,Cyperus schweinitzii,Cyperus schweinitzii,Cyperus_schweinitzii,1,NO,Cyperus schweinitzii,Cyperus schweinitzii,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,0.8,0.8466,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,strigosus,Cyperus strigosus,Cyperus strigosus,Cyperus_strigosus,1,NO,Cyperus strigosus,Cyperus strigosus,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,0.97,0.2447,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculaceae,Delphinium,Delphinium,carolinianum,Delphinium carolinianum,Delphinium carolinianum,Delphinium_carolinianum,1,NO,Delphinium carolinianum,Delphinium carolinianum,non-woody,herbaceous non-graminoid,broadleaved,NA,28.5,75.67567568,NA,0.64,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Desmodium,Desmodium,canadense,Desmodium canadense,Desmodium canadense,Desmodium_canadense,1,NO,Desmodium canadense,Desmodium canadense,non-woody,herbaceous non-graminoid,broadleaved,NA,19.28885689,50.53832053,0.29,5.0362,NA,0.29,0.24833,0.24833
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Hylodesmum,Hylodesmum,glutinosum,Hylodesmum glutinosum,Hylodesmum glutinosum,Hylodesmum_glutinosum,1,NO,Desmodium glutinosum,NA,non-woody,herbaceous non-graminoid,broadleaved,NA,25.40572339,41.66666667,0.4,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,ischaemum,Digitaria ischaemum,Digitaria ischaemum,Digitaria_ischaemum,1,NO,Digitaria ischaemum,Digitaria ischaemum,non-woody,herbaceous graminoid,broadleaved,75.97,NA,24.91970104,0.151570333,0.51,NA,0.159687194,0.144492228,0.144492228
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,sanguinalis,Digitaria sanguinalis,Digitaria sanguinalis,Digitaria_sanguinalis,1,NO,Digitaria sanguinalis,Digitaria sanguinalis,non-woody,herbaceous graminoid,broadleaved,504.81,13.145,27.69575597,0.264724619,0.5172,NA,0.1491585,0.135142748,0.135142748
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Dulichium,Dulichium,arundinaceum,Dulichium arundinaceum,Dulichium arundinaceum,Dulichium_arundinaceum,1,NO,Dulichium arundinaceum,Dulichium arundinaceum,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,0.79,0.525,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Elymus,Elymus,canadensis,Elymus canadensis,Elymus canadensis,Elymus_canadensis,1,NO,Elymus canadensis,Elymus canadensis,non-woody,herbaceous graminoid,broadleaved,2209.05,21.28,54.81603901,1.098376573,4.0599,NA,0.374831589,0.335540451,0.335540451
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Chamaenerion,Epilobium,angustifolium,Epilobium angustifolium,Chamaenerion angustifolium,Chamaenerion_angustifolium,1,NO,Chamaenerion angustifolium,Epilobium angustifolium,non-woody,herbaceous non-graminoid,broadleaved,675,26.49715265,NA,1.6,0.1489,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Epilobium,Epilobium,ciliatum,Epilobium ciliatum,Epilobium ciliatum,Epilobium_ciliatum,1,NO,Epilobium ciliatum,Epilobium ciliatum,non-woody,herbaceous non-graminoid,broadleaved,726.27,NA,29.58313379,0.777690405,0.0694,NA,0.157285199,0.178287444,0.178287444
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Epilobium,Epilobium,leptophyllum,Epilobium leptophyllum,Epilobium leptophyllum,Epilobium_leptophyllum,1,NO,Epilobium leptophyllum,Epilobium leptophyllum,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,1.09,0.1449,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Eragrostis,Eragrostis,spectabilis,Eragrostis spectabilis,Eragrostis spectabilis,Eragrostis_spectabilis,1,NO,Eragrostis spectabilis,Eragrostis spectabilis,non-woody,herbaceous graminoid,broadleaved,479.97,10.9347428,55.82612361,0.349223029,0.0475,0.283950022,NA,NA,0.283950022
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erechtites,Erechtites,hieraciifolius,Erechtites hieraciifolius,Erechtites hieraciifolius,Erechtites_hieraciifolius,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,annuus,Erigeron annuus,Erigeron annuus,Erigeron_annuus,1,NO,Erigeron annuus,Erigeron annuus,non-woody,herbaceous non-graminoid,broadleaved,771.09,13.80846882,41.8190463,0.747280054,0.0323,NA,0.268155183,0.236383316,0.236383316
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,strigosus,Erigeron strigosus,Erigeron strigosus,Erigeron_strigosus,1,NO,Erigeron strigosus,Erigeron strigosus,non-woody,herbaceous non-graminoid,broadleaved,315.67,22.84659712,39.94543459,0.599272266,0.1561,0.365871272,NA,NA,0.365871272
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eutrochium,Eutrochium,maculatum,Eutrochium maculatum,Eutrochium maculatum,Eutrochium_maculatum,1,NO,Eupatorium maculatum,Eupatorium maculatum,non-woody,herbaceous non-graminoid,broadleaved,22296.27,15.83212889,66.7380015,1.070818532,0.2721,NA,0.371989776,0.290792643,0.290792643
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eupatorium,Eupatorium,perfoliatum,Eupatorium perfoliatum,Eupatorium perfoliatum,Eupatorium_perfoliatum,1,NO,Eupatorium perfoliatum,Eupatorium perfoliatum,non-woody,herbaceous non-graminoid,broadleaved,14737.39,21.01701499,71.83441721,0.967425728,0.0921,NA,0.25,0.22687,0.22687
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,corollata,Euphorbia corollata,Euphorbia corollata,Euphorbia_corollata,1,NO,Euphorbia corollata,NA,non-woody,herbaceous non-graminoid,broadleaved,209.3,13.23739397,75.35795026,0.367724191,4.1792,0.480497441,NA,NA,0.480497441
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,geyeri,Euphorbia geyeri,Euphorbia geyeri,Euphorbia_geyeri,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,glyptosperma,Euphorbia glyptosperma,Euphorbia glyptosperma,Euphorbia_glyptosperma,1,NO,Euphorbia glyptosperma,Euphorbia glyptosperma,non-woody,herbaceous non-graminoid,broadleaved,NA,21.63,78,0.4,0.2,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Euthamia,Euthamia,graminifolia,Euthamia graminifolia,Euthamia graminifolia,Euthamia_graminifolia,1,NO,Euthamia graminifolia,Solidago graminifolia,non-woody,herbaceous non-graminoid,broadleaved,403.89,18.1991444,52.20342035,0.746883555,0.0657,NA,0.362548943,0.285845646,0.285845646
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Festuca,Festuca,ovina,Festuca ovina,Festuca ovina,Festuca_ovina,1,NO,Festuca ovina,Festuca ovina,non-woody,herbaceous graminoid,broadleaved,46.17,15.30030876,75.9302485,0.249196954,0.438,0.431675,NA,NA,0.431675
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Festuca,Festuca,guestfalica,Festuca guestfalica,Festuca guestfalica,Festuca_guestfalica,1,NO,Festuca guestfalica,Festuca guestfalica,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,0.382181274,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Fragaria,Fragaria,vesca,Fragaria vesca,Fragaria vesca,Fragaria_vesca,1,NO,Fragaria vesca,Fragaria vesca,non-woody,herbaceous non-graminoid,broadleaved,1112.11,18.41902786,45.25659016,0.113880257,0.3229,0.26,NA,NA,0.26
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Fragaria,Fragaria,virginiana,Fragaria virginiana,Fragaria virginiana,Fragaria_virginiana,1,NO,Fragaria virginiana,Fragaria virginiana,non-woody,herbaceous non-graminoid,broadleaved,1285.81,14.74564927,61.38487072,0.106933128,0.4771,NA,0.470839011,0.342589642,0.342589642
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,americana,Fraxinus americana,Fraxinus americana,Fraxinus_americana,1,NO,Fraxinus americana,Fraxinus americana,woody,tree,broadleaved,NA,20.25025412,45.47791443,12.70662413,38.116,0.64,NA,NA,0.64
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,nigra,Fraxinus nigra,Fraxinus nigra,Fraxinus_nigra,1,NO,Fraxinus nigra,Fraxinus nigra,woody,tree,broadleaved,3141.6,19.57172795,46.44787994,21.283185370000002,51.6827,0.53,NA,NA,0.53
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,pennsylvanica,Fraxinus pennsylvanica,Fraxinus pennsylvanica,Fraxinus_pennsylvanica,1,NO,Fraxinus pennsylvanica,Fraxinus pennsylvanica,woody,tree,broadleaved,4034.27,16.77915243,87.71929825,23.15992927,34.9339,0.579223618,NA,NA,0.579223618
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Gesneriaceae,Gesneriaceae,Seemannia,Seemannia,sylvatica,Seemannia sylvatica,Seemannia sylvatica,Seemannia_sylvatica,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,boreale,Galium boreale,Galium boreale,Galium_boreale,1,NO,Galium boreale,Galium boreale,non-woody,herbaceous non-graminoid,broadleaved,81.52,19.59640062,43.96211226,0.387324197,0.7054,0.304994,NA,NA,0.304994
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,trifidum,Galium trifidum,Galium trifidum,Galium_trifidum,1,NO,Galium trifidum,Galium trifidum,non-woody,climber,broadleaved,NA,NA,NA,0.24,0.4689,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,triflorum,Galium triflorum,Galium triflorum,Galium_triflorum,1,NO,Galium triflorum,Galium triflorum,non-woody,herbaceous non-graminoid,broadleaved,NA,19.05135813,28,NA,0.7321,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Geraniales,Geraniaceae,Geraniaceae,Geranium,Geranium,maculatum,Geranium maculatum,Geranium maculatum,Geranium_maculatum,1,NO,Geranium maculatum,Geranium maculatum,non-woody,herbaceous non-graminoid,broadleaved,5489.91,17.7,26.0956576,0.364186225,5.9991,NA,0.177218793,0.188732648,0.188732648
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Glechoma,Glechoma,hederacea,Glechoma hederacea,Glechoma hederacea,Glechoma_hederacea,1,NO,Glechoma hederacea,Glechoma hederacea,non-woody,herbaceous non-graminoid,broadleaved,492.81,32.0761659,28.37546246,0.195041221,0.604,0.14847696,NA,NA,0.14847696
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Glyceria,Glyceria,grandis,Glyceria grandis,Glyceria grandis,Glyceria_grandis,1,NO,Glyceria grandis,Glyceria grandis,non-woody,herbaceous graminoid,broadleaved,NA,23.5,NA,NA,0.3225,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Gamochaeta,Gamochaeta,purpurea,Gamochaeta purpurea,Gamochaeta purpurea,Gamochaeta_purpurea,1,NO,Gnaphalium purpureum,Gamochaeta purpurea,non-woody,herbaceous non-graminoid,broadleaved,493.62,NA,123.1527094,0.04,0.033,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Gnaphalium,Gnaphalium,uliginosum,Gnaphalium uliginosum,Gnaphalium uliginosum,Gnaphalium_uliginosum,1,NO,Gnaphalium uliginosum,Gnaphalium uliginosum,non-woody,herbaceous non-graminoid,broadleaved,83.51,NA,26.57750546,0.117434918,0.0105,NA,0.16182027,0.180663822,0.180663822
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helenium,Helenium,autumnale,Helenium autumnale,Helenium autumnale,Helenium_autumnale,1,NO,Helenium autumnale,Helenium autumnale,non-woody,herbaceous non-graminoid,broadleaved,462.84,NA,86.20689655,0.74795216899999994,0.3111,0.688940141,0.311359511,0.259022384,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helianthus,Helianthus,hirsutus,Helianthus hirsutus,Helianthus hirsutus,Helianthus_hirsutus,1,NO,Helianthus hirsutus,NA,non-woody,herbaceous non-graminoid,broadleaved,819.83,17.93,81.76614881,0.29,4.855,NA,0.44,0.32643,0.32643
Plantae,Tracheophyta,A,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifragaceae,Heuchera,Heuchera,richardsonii,Heuchera richardsonii,Heuchera richardsonii,Heuchera_richardsonii,1,NO,Heuchera richardsonii,Heuchera richardsonii,non-woody,herbaceous non-graminoid,broadleaved,3406.33,NA,101.4825285,0.473286383,0.0565,NA,0.309354166,0.257971583,0.257971583
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Pilosella,Pilosella,aurantiaca,Pilosella aurantiaca,Pilosella aurantiaca,Pilosella_aurantiaca,1,NO,Pilosella aurantiaca,Hieracium aurantiacum,non-woody,herbaceous non-graminoid,broadleaved,995.13,NA,35.17645213,0.313256115,0.1356,NA,0.171283553,0.185622582,0.185622582
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Hieracium,umbellatum,Hieracium umbellatum,Hieracium umbellatum,Hieracium_umbellatum,1,NO,Hieracium umbellatum,Hieracium umbellatum,non-woody,herbaceous non-graminoid,broadleaved,737.05,23.29357944,48.90264277,0.456239869,0.3877,0.3251,NA,NA,0.3251
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Pilosella,longipila,Pilosella longipila,Hieracium longipilum,Hieracium_longipilum,1,NO,Hieracium longipilum,NA,non-woody,herbaceous non-graminoid,broadleaved,NA,10.3,66,NA,0.31,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Anthoxanthum,Anthoxanthum,nitens,Anthoxanthum nitens,Anthoxanthum nitens,Anthoxanthum_nitens,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Houstonia,Houstonia,longifolia,Houstonia longifolia,Houstonia longifolia,Houstonia_longifolia,1,NO,Houstonia longifolia,NA,non-woody,herbaceous non-graminoid,broadleaved,61.89,NA,46.44868643,0.11874521,NA,NA,0.194678885,0.197881735,0.197881735
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Hypoxidaceae,Hypoxidaceae,Hypoxis,Hypoxis,hirsuta,Hypoxis hirsuta,Hypoxis hirsuta,Hypoxis_hirsuta,1,NO,Hypoxis hirsuta,NA,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,0.22,0.3313,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Aquifoliales,Aquifoliaceae,Aquifoliaceae,Ilex,Ilex,verticillata,Ilex verticillata,Ilex verticillata,Ilex_verticillata,1,NO,Ilex verticillata,Ilex verticillata,woody,shrub/tree,broadleaved,2020,21.58571231,71.28199975,3.898717738,11.5157,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Iridaceae,Iridaceae,Iris,Iris,versicolor,Iris versicolor,Iris versicolor,Iris_versicolor,1,NO,Iris versicolor,Iris versicolor,non-woody,herbaceous non-graminoid,broadleaved,5531.03,20,55.19230823,0.694508509,15.5066,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Juncaceae,Juncaceae,Juncus,Juncus,tenuis,Juncus tenuis,Juncus tenuis,Juncus_tenuis,1,NO,Juncus tenuis,Juncus tenuis,non-woody,herbaceous graminoid,broadleaved,276.5,14.2,71.74720755,0.3206202,0.0135,NA,0.2019715,0.182040692,0.182040692
Plantae,Tracheophyta,G,Pinopsida,Pinales,Cupressaceae,Cupressaceae,Juniperus,Juniperus,virginiana,Juniperus virginiana,Juniperus virginiana,Juniperus_virginiana,1,NO,Juniperus virginiana,Juniperus virginiana,woody,tree,scale-shaped,28.57,14.71820742,559.5554082,22.42151877,11.0504,0.49,NA,NA,0.49
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Krigia,Krigia,biflora,Krigia biflora,Krigia biflora,Krigia_biflora,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Lactuca,Lactuca,biennis,Lactuca biennis,Lactuca biennis,Lactuca_biennis,1,NO,Lactuca biennis,Mulgedium spicatum,non-woody,herbaceous non-graminoid,broadleaved,2425.45,13.4,18.20305085,1.37,0.91,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Lactuca,Lactuca,canadensis,Lactuca canadensis,Lactuca canadensis,Lactuca_canadensis,1,NO,Lactuca canadensis,NA,non-woody,herbaceous non-graminoid,broadleaved,2432.97,22.23,33.95850155,1.473237414,NA,NA,0.181660881,0.191060302,0.191060302
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lathyrus,Lathyrus,ochroleucus,Lathyrus ochroleucus,Lathyrus ochroleucus,Lathyrus_ochroleucus,1,NO,Lathyrus ochroleucus,Lathyrus ochroleucus,non-woody,herbaceous non-graminoid,broadleaved,NA,32.9,NA,0.9,16.64,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lathyrus,Lathyrus,venosus,Lathyrus venosus,Lathyrus venosus,Lathyrus_venosus,1,NO,Lathyrus venosus,Lathyrus venosus,non-woody,herbaceous non-graminoid,broadleaved,1488.55,33.56725576,47.42724048,0.33,35.05,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Lepidium,Lepidium,densiflorum,Lepidium densiflorum,Lepidium densiflorum,Lepidium_densiflorum,1,NO,Lepidium densiflorum,Lepidium densiflorum,non-woody,herbaceous non-graminoid,broadleaved,187.22,28.59006471,22.77709336,0.281370652,0.3393,NA,0.119113843,0.158285653,0.158285653
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Lepidium,Lepidium,virginicum,Lepidium virginicum,Lepidium virginicum,Lepidium_virginicum,1,NO,Cercis virginica,Lepidium virginicum,NA,NA,broadleaved,NA,NA,NA,NA,24.94,NA,NA,NA,NA
