kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,seed_mass,whole_plant_height,root_dry_mass,leaf_area_per_leaf_dry_mass,leaf_area,leaf_life_span,leaf_dry_mass_per_leaf_fresh_mass,leaf_dry_mass,leaf_fresh_mass,leaf_nitrogen_content_per_leaf_area,leaf_nitrogen_content_per_leaf_dry_mass,leaf_phosphorus_content_per_leaf_area,leaf_phosphorus_content_per_leaf_dry_mass
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,scoparia,Carex scoparia,Carex scoparia,Carex_scoparia,1,NO,Carex scoparia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,stricta,Carex stricta,Carex stricta,Carex_stricta,1,NO,Carex stricta,Carex stricta,0.529,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Chamaecrista,Chamaecrista,fasciculata,Chamaecrista fasciculata,Chamaecrista fasciculata,Chamaecrista_fasciculata,1,NO,Chamaecrista fasciculata,Chamaecrista fasciculata,7.699999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rhamnaceae,Rhamnaceae,Ceanothus,Ceanothus,americanus,Ceanothus americanus,Ceanothus americanus,Ceanothus_americanus,1,NO,Ceanothus americanus,Ceanothus americanus,3.2118106666666666,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Cenchrus,Cenchrus,longispinus,Cenchrus longispinus,Cenchrus longispinus,Cenchrus_longispinus,1,NO,Cenchrus longispinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Chamaedaphne,Chamaedaphne,calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne_calyculata,1,NO,Chamaedaphne calyculata,Chamaedaphne calyculata,NA,0.6000000000000001,NA,4.988822824117405,385.5,13,NA,NA,NA,0.001214224,12.5,0.0946,0.8
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodium,Chenopodium,album,Chenopodium album,Chenopodium album,Chenopodium_album,1,NO,Chenopodium album,Chenopodium album,0.7034537804878048,1.4123529411764706,NA,22.864172919821428,1029.2492581885715,NA,164.33333333333334,0.056160059,NA,0.002329814,34.11943,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodiastrum,Chenopodiastrum,hybridum,Chenopodiastrum hybridum,Chenopodiastrum hybridum,Chenopodiastrum_hybridum,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodium,Chenopodium,leptophyllum,Chenopodium leptophyllum,Chenopodium leptophyllum,Chenopodium_leptophyllum,1,NO,Chenopodium leptophyllum,Chenopodium leptophyllum,0.4468,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Heterotheca,Heterotheca,villosa,Heterotheca villosa,Heterotheca villosa,Heterotheca_villosa,1,NO,Heterotheca villosa,Heterotheca villosa,NA,NA,NA,16.38240474111111,NA,NA,NA,NA,NA,NA,25.313333333333336,NA,2.1576333333333335
Plantae,Tracheophyta,A,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Cicuta,Cicuta,bulbifera,Cicuta bulbifera,Cicuta bulbifera,Cicuta_bulbifera,1,NO,Cicuta bulbifera,Cicuta bulbifera,1.577,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Circaea,Circaea,lutetiana,Circaea lutetiana,Circaea lutetiana,Circaea_lutetiana,1,NO,Circaea lutetiana,Circaea lutetiana,2.680142857142857,0.3775,NA,36.7,2643,NA,193.5,0.069448388,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Cirsium,Cirsium,arvense,Cirsium arvense,Cirsium arvense,Cirsium_arvense,1,NO,Breea segeta,Cirsium arvense,1.2434702272727274,0.7800302727272728,NA,15.333339296666667,3758.3233333333333,NA,164.31187847272727,0.15418588177777778,NA,NA,21.916435,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Cirsium,Cirsium,discolor,Cirsium discolor,Cirsium discolor,Cirsium_discolor,1,NO,Cirsium discolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Coreopsis,Coreopsis,palmata,Coreopsis palmata,Coreopsis palmata,Coreopsis_palmata,1,NO,Coreopsis palmata,Coreopsis palmata,1.988,1,NA,6.6,NA,NA,NA,NA,NA,0.00177,11.7,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Betulaceae,Betulaceae,Corylus,Corylus,americana,Corylus americana,Corylus americana,Corylus_americana,1,NO,Corylus americana,Corylus americana,740.2476762,5.6148,NA,9.5,NA,NA,NA,NA,NA,0.00217,20.1,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Crepis,Crepis,tectorum,Crepis tectorum,Crepis tectorum,Crepis_tectorum,1,NO,Crepis tectorum,Crepis tectorum,NA,0.265,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Dysphania,Dysphania,sp.,Dysphania sp.,Dysphania atriplicifolia,Dysphania_atriplicifolia,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,filiculmis,Cyperus filiculmis,Cyperus filiculmis,Cyperus_filiculmis,1,NO,Cyperus filiculmis,Cyperus filiculmis,0.591,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,schweinitzii,Cyperus schweinitzii,Cyperus schweinitzii,Cyperus_schweinitzii,1,NO,Cyperus schweinitzii,Cyperus schweinitzii,0.646,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,strigosus,Cyperus strigosus,Cyperus strigosus,Cyperus_strigosus,1,NO,Cyperus strigosus,Cyperus strigosus,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculaceae,Delphinium,Delphinium,carolinianum,Delphinium carolinianum,Delphinium carolinianum,Delphinium_carolinianum,1,NO,Delphinium carolinianum,Delphinium carolinianum,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Desmodium,Desmodium,canadense,Desmodium canadense,Desmodium canadense,Desmodium_canadense,1,NO,Desmodium canadense,Desmodium canadense,5.297478142857143,NA,NA,15.8,NA,NA,NA,NA,NA,0.00149,23.4,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Hylodesmum,Hylodesmum,glutinosum,Hylodesmum glutinosum,Hylodesmum glutinosum,Hylodesmum_glutinosum,1,NO,Desmodium glutinosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,ischaemum,Digitaria ischaemum,Digitaria ischaemum,Digitaria_ischaemum,1,NO,Digitaria ischaemum,Digitaria ischaemum,0.51,0.148,NA,41.86,109.875,NA,170.172,0.008173333,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,sanguinalis,Digitaria sanguinalis,Digitaria sanguinalis,Digitaria_sanguinalis,1,NO,Digitaria sanguinalis,Digitaria sanguinalis,0.522,0.19,0.141901,35.038,4470.557272727273,NA,174.204,0.064712,0.8669,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Dulichium,Dulichium,arundinaceum,Dulichium arundinaceum,Dulichium arundinaceum,Dulichium_arundinaceum,1,NO,Dulichium arundinaceum,Dulichium arundinaceum,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Elymus,Elymus,canadensis,Elymus canadensis,Elymus canadensis,Elymus_canadensis,1,NO,Elymus canadensis,Elymus canadensis,3.8575,1.5,NA,13.73944,NA,NA,NA,NA,NA,NA,18.4,NA,2.8375
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Chamaenerion,Epilobium,angustifolium,Epilobium angustifolium,Chamaenerion angustifolium,Chamaenerion_angustifolium,1,NO,Chamaenerion angustifolium,Epilobium angustifolium,0.15336363636363634,0.6785454545454546,NA,19.956697902675327,3811,3.6,228,0.2016,NA,0.0015,19,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Epilobium,Epilobium,ciliatum,Epilobium ciliatum,Epilobium ciliatum,Epilobium_ciliatum,1,NO,Epilobium ciliatum,Epilobium ciliatum,0.09148375,0.855,NA,41.873664166666664,817.87586,NA,159.60272727272726,0.022710246181818182,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Epilobium,Epilobium,leptophyllum,Epilobium leptophyllum,Epilobium leptophyllum,Epilobium_leptophyllum,1,NO,Epilobium leptophyllum,Epilobium leptophyllum,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Eragrostis,Eragrostis,spectabilis,Eragrostis spectabilis,Eragrostis spectabilis,Eragrostis_spectabilis,1,NO,Eragrostis spectabilis,Eragrostis spectabilis,0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erechtites,Erechtites,hieraciifolius,Erechtites hieraciifolius,Erechtites hieraciifolius,Erechtites_hieraciifolius,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,annuus,Erigeron annuus,Erigeron annuus,Erigeron_annuus,1,NO,Erigeron annuus,Erigeron annuus,0.03,0.7635714285714286,NA,25.02,859,NA,195.942,0.048794,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,strigosus,Erigeron strigosus,Erigeron strigosus,Erigeron_strigosus,1,NO,Erigeron strigosus,Erigeron strigosus,0.045,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eutrochium,Eutrochium,maculatum,Eutrochium maculatum,Eutrochium maculatum,Eutrochium_maculatum,1,NO,Eupatorium maculatum,Eupatorium maculatum,0.275,1.0448,NA,8.5658362,NA,NA,216.20446,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eupatorium,Eupatorium,perfoliatum,Eupatorium perfoliatum,Eupatorium perfoliatum,Eupatorium_perfoliatum,1,NO,Eupatorium perfoliatum,Eupatorium perfoliatum,0.09025,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,corollata,Euphorbia corollata,Euphorbia corollata,Euphorbia_corollata,1,NO,Euphorbia corollata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,geyeri,Euphorbia geyeri,Euphorbia geyeri,Euphorbia_geyeri,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,glyptosperma,Euphorbia glyptosperma,Euphorbia glyptosperma,Euphorbia_glyptosperma,1,NO,Euphorbia glyptosperma,Euphorbia glyptosperma,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Euthamia,Euthamia,graminifolia,Euthamia graminifolia,Euthamia graminifolia,Euthamia_graminifolia,1,NO,Euthamia graminifolia,Solidago graminifolia,0.07,0.7,NA,17.42,31107.979583333334,NA,NA,NA,NA,0.001262916,22,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Festuca,Festuca,ovina,Festuca ovina,Festuca ovina,Festuca_ovina,1,NO,Festuca ovina,Festuca ovina,0.4911884615384615,0.180625,NA,15.112068965517242,25.897000000000002,NA,314.9707142857143,0.00224224,NA,NA,10.4,NA,1.01
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Festuca,Festuca,guestfalica,Festuca guestfalica,Festuca guestfalica,Festuca_guestfalica,1,NO,Festuca guestfalica,Festuca guestfalica,NA,0.4421428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Fragaria,Fragaria,vesca,Fragaria vesca,Fragaria vesca,Fragaria_vesca,1,NO,Fragaria vesca,Fragaria vesca,0.33511444,0.16708333333333333,NA,22.456791302105263,2169.728,NA,369.0740697,0.132861162,NA,NA,19.59732,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Fragaria,Fragaria,virginiana,Fragaria virginiana,Fragaria virginiana,Fragaria_virginiana,1,NO,Fragaria virginiana,Fragaria virginiana,0.48192124999999997,0.15,NA,17.37634554111111,NA,NA,NA,NA,NA,NA,23.860166666666668,NA,2.650214
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,americana,Fraxinus americana,Fraxinus americana,Fraxinus_americana,1,NO,Fraxinus americana,Fraxinus americana,38.3108996,17.785101581292757,NA,25.97792534485152,4784.996682352941,5.7,NA,0.12238095238095238,NA,0.001630449,18.3627,NA,3.5
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,nigra,Fraxinus nigra,Fraxinus nigra,Fraxinus_nigra,1,NO,Fraxinus nigra,Fraxinus nigra,48.864737818181815,15.16976731492145,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Oleaceae,Oleaceae,Fraxinus,Fraxinus,pennsylvanica,Fraxinus pennsylvanica,Fraxinus pennsylvanica,Fraxinus_pennsylvanica,1,NO,Fraxinus pennsylvanica,Fraxinus pennsylvanica,30.087415200000002,16.366633719892953,NA,24.828075062222222,3683.3333333333335,NA,NA,0.13166666666666665,NA,NA,26.178384285714287,NA,2.317454
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Gesneriaceae,Gesneriaceae,Seemannia,Seemannia,sylvatica,Seemannia sylvatica,Seemannia sylvatica,Seemannia_sylvatica,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,boreale,Galium boreale,Galium boreale,Galium_boreale,1,NO,Galium boreale,Galium boreale,0.6,0.33125,NA,20.961547968333335,49.005,NA,214.547,0.002548,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,trifidum,Galium trifidum,Galium trifidum,Galium_trifidum,1,NO,Galium trifidum,Galium trifidum,0.43557142857142855,0.4,NA,12.48443978,9.061586671,NA,NA,7.34123e-4,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,triflorum,Galium triflorum,Galium triflorum,Galium_triflorum,1,NO,Galium triflorum,Galium triflorum,0.7186803333333334,0.8,NA,NA,75,NA,NA,NA,NA,NA,19.05136,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Geraniales,Geraniaceae,Geraniaceae,Geranium,Geranium,maculatum,Geranium maculatum,Geranium maculatum,Geranium_maculatum,1,NO,Geranium maculatum,Geranium maculatum,6.635,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Glechoma,Glechoma,hederacea,Glechoma hederacea,Glechoma hederacea,Glechoma_hederacea,1,NO,Glechoma hederacea,Glechoma hederacea,0.69,0.2425,NA,35.160444441428574,882,NA,169.32864131666668,0.020956702,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Glyceria,Glyceria,grandis,Glyceria grandis,Glyceria grandis,Glyceria_grandis,1,NO,Glyceria grandis,Glyceria grandis,0.4,NA,0.001734444,NA,88.16777777777779,NA,NA,0.003016667,0.013477777777777778,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Gamochaeta,Gamochaeta,purpurea,Gamochaeta purpurea,Gamochaeta purpurea,Gamochaeta_purpurea,1,NO,Gnaphalium purpureum,Gamochaeta purpurea,0.0104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Gnaphalium,Gnaphalium,uliginosum,Gnaphalium uliginosum,Gnaphalium uliginosum,Gnaphalium_uliginosum,1,NO,Gnaphalium uliginosum,Gnaphalium uliginosum,0.0165,0.11875000000000001,NA,37.931062923999995,68.8125,NA,158.6990909090909,0.001864368,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helenium,Helenium,autumnale,Helenium autumnale,Helenium autumnale,Helenium_autumnale,1,NO,Helenium autumnale,Helenium autumnale,0.5766666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helianthus,Helianthus,hirsutus,Helianthus hirsutus,Helianthus hirsutus,Helianthus_hirsutus,1,NO,Helianthus hirsutus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifragaceae,Heuchera,Heuchera,richardsonii,Heuchera richardsonii,Heuchera richardsonii,Heuchera_richardsonii,1,NO,Heuchera richardsonii,Heuchera richardsonii,0.053250000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Pilosella,Pilosella,aurantiaca,Pilosella aurantiaca,Pilosella aurantiaca,Pilosella_aurantiaca,1,NO,Pilosella aurantiaca,Hieracium aurantiacum,NA,0.125,NA,33.913636363636364,1512.75,NA,143.43285714285713,0.039877228285714286,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Hieracium,umbellatum,Hieracium umbellatum,Hieracium umbellatum,Hieracium_umbellatum,1,NO,Hieracium umbellatum,Hieracium umbellatum,0.65,0.425,NA,20.338447437272727,672.9840399,NA,169.408,0.045988211,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Pilosella,longipila,Pilosella longipila,Hieracium longipilum,Hieracium_longipilum,1,NO,Hieracium longipilum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Anthoxanthum,Anthoxanthum,nitens,Anthoxanthum nitens,Anthoxanthum nitens,Anthoxanthum_nitens,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Houstonia,Houstonia,longifolia,Houstonia longifolia,Houstonia longifolia,Houstonia_longifolia,1,NO,Houstonia longifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Hypoxidaceae,Hypoxidaceae,Hypoxis,Hypoxis,hirsuta,Hypoxis hirsuta,Hypoxis hirsuta,Hypoxis_hirsuta,1,NO,Hypoxis hirsuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Aquifoliales,Aquifoliaceae,Aquifoliaceae,Ilex,Ilex,verticillata,Ilex verticillata,Ilex verticillata,Ilex_verticillata,1,NO,Ilex verticillata,Ilex verticillata,17.158140799999998,4.3082666666666665,NA,23.141163429207506,1149.4117647058824,6,NA,0.042666666666666665,NA,0.001373867,19.114285714285714,0.0505,0.97
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Iridaceae,Iridaceae,Iris,Iris,versicolor,Iris versicolor,Iris versicolor,Iris_versicolor,1,NO,Iris versicolor,Iris versicolor,15.4575,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Juncaceae,Juncaceae,Juncus,Juncus,tenuis,Juncus tenuis,Juncus tenuis,Juncus_tenuis,1,NO,Juncus tenuis,Juncus tenuis,0.0123,0.448125,NA,14.438516995166665,276.5,NA,116.59,0.014282,NA,NA,NA,NA,NA
Plantae,Tracheophyta,G,Pinopsida,Pinales,Cupressaceae,Cupressaceae,Juniperus,Juniperus,virginiana,Juniperus virginiana,Juniperus virginiana,Juniperus_virginiana,1,NO,Juniperus virginiana,Juniperus virginiana,11.476712857142857,9.694245945945946,NA,2.4782397500750073,19.384,NA,NA,NA,NA,0.005483333,16.2,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Krigia,Krigia,biflora,Krigia biflora,Krigia biflora,Krigia_biflora,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Lactuca,Lactuca,biennis,Lactuca biennis,Lactuca biennis,Lactuca_biennis,1,NO,Lactuca biennis,Mulgedium spicatum,0.923,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Lactuca,Lactuca,canadensis,Lactuca canadensis,Lactuca canadensis,Lactuca_canadensis,1,NO,Lactuca canadensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lathyrus,Lathyrus,ochroleucus,Lathyrus ochroleucus,Lathyrus ochroleucus,Lathyrus_ochroleucus,1,NO,Lathyrus ochroleucus,Lathyrus ochroleucus,16.644,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lathyrus,Lathyrus,venosus,Lathyrus venosus,Lathyrus venosus,Lathyrus_venosus,1,NO,Lathyrus venosus,Lathyrus venosus,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Lepidium,Lepidium,densiflorum,Lepidium densiflorum,Lepidium densiflorum,Lepidium_densiflorum,1,NO,Lepidium densiflorum,Lepidium densiflorum,0.4375,0.225,NA,60.085,156,NA,135.14999999999998,0.00261,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Lepidium,Lepidium,virginicum,Lepidium virginicum,Lepidium virginicum,Lepidium_virginicum,1,NO,Cercis virginica,Lepidium virginicum,0.48204816,0.5521106136363636,NA,38.074048292682924,781.4626245046511,NA,178.12800000000001,0.024965384615384615,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,cognata,Digitaria cognata,Digitaria cognata,Digitaria_cognata,1,NO,Digitaria cognata,Digitaria cognata,0.395,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lespedeza,Lespedeza,capitata,Lespedeza capitata,Lespedeza capitata,Lespedeza_capitata,1,NO,Lespedeza capitata,Lespedeza capitata,2.8304777368421052,1.5,NA,12.532833433333334,NA,NA,NA,NA,NA,0.001968351,24.70009625,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,aspera,Liatris aspera,Liatris aspera,Liatris_aspera,1,NO,Liatris aspera,Liatris aspera,2.075,0.077917582,NA,20.148813398907105,NA,NA,233.93981687150838,NA,NA,0.00212,16.3,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,ligulistylis,Liatris ligulistylis,Liatris ligulistylis,Liatris_ligulistylis,1,NO,Liatris ligulistylis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,pycnostachya,Liatris pycnostachya,Liatris pycnostachya,Liatris_pycnostachya,1,NO,Liatris pycnostachya,Liatris pycnostachya,1.4500000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Linaria,Linaria,vulgaris,Linaria vulgaris,Linaria vulgaris,Linaria_vulgaris,1,NO,Linaria vulgaris,Linaria vulgaris,0.14083333333333334,0.43525,NA,19.69989571357143,105.3945,NA,197.3640938,0.005678283,NA,NA,22.36,NA,1.46
