"MRCA","MaxAge","MinAge","taxonA","taxonB","bootstrap"
"425b8983921c662a1dc505c134ed9e33",5.92961000039998,5.92961000039998,"Trifolium_hybridum","Trifolium_repens",47
"bd9edc907d5ece6d23ebccef8efdfc7a",11.3603090004,11.3603090004,"Vicia_villosa","Lathyrus_ochroleucus",47
"cc0564fa48988a194e58af23a1f8c3c5",10.7919160004,10.7919160004,"Vicia_villosa","Vicia_sativa",47
"9d60f2851fe1aa46e76a07b16822a554",0.466648000399971,0.466648000399971,"Lathyrus_ochroleucus","Lathyrus_venosus",47
"436ce0d1517564bf9bcb6b1efa19660d",30.4470790004,30.4470790004,"Amphicarpaea_bracteata","Lespedeza_capitata",47
"370d307627e79eb91ff677a5fa50613e",18.2404250004,18.2404250004,"Lespedeza_capitata","Desmodium_canadense",47
"45f18859af237659c59229c0c67a6f54",15.4543310004,15.4543310004,"Desmodium_canadense","Hylodesmum_glutinosum",47
"dbeba4ae627e015bc3aa68660ad01dc4",97.8795630004,97.8795630004,"Betula_alleghaniensis","Quercus_alba",47
"5631f3d77a79bc4952f5cee932a69d85",68.2754490004,68.2754490004,"Betula_alleghaniensis","Corylus_americana",47
"637ac699ba7cbdb047b5e7354d2109c4",39.6478980004,39.6478980004,"Betula_alleghaniensis","Betula_papyrifera",47
"15163edde7191507f9264ce9d24138ea",11.7766990004,11.7766990004,"Quercus_alba","Quercus_ellipsoidalis",47
"5f7b3f946fa3371fff46bd1525ed1b0b",2.84590700039996,2.84590700039996,"Quercus_alba","Quercus_macrocarpa",47
"543ed0a0d185fadf80d4f55d2f5a8904",10.4940440036,10.4940440036,"Euphorbia_geyeri","Euphorbia_corollata",47
"6d166826b0ed2b8e03777115fe497711",1.2765040036,1.2765040036,"Euphorbia_maculata","Euphorbia_glyptosperma",47
"0f1dd6bfa466ab4b715a214202ce9e4b",94.3620550004,94.3620550004,"Viola_selkirkii","Populus_grandidentata",47
"a6ddc2f1eb7c219c09f6845b2181295a",11.2100640004,11.2100640004,"Viola_selkirkii","Viola_pedatifida",47
"2b92be0e5c71496595e11c762b829a0f",4.59317200039999,4.59317200039999,"Viola_pedatifida","Viola_sagittata",47
"46160919a95b66aa911a30f39b2a24aa",2.61744600039998,2.61744600039998,"Viola_pedatifida","Viola_macloskeyi",47
"9d4aed4eda2f37f893a85f438e4b6be0",3.85781700039996,3.85781700039996,"Viola_sagittata","Viola_pedata",47
"a6540c723f65e114f6cee964ccb288e4",38.0386620004,38.0386620004,"Populus_grandidentata","Populus_balsamifera",47
"9ccbd4bb65f5565cc2455fb362b133e9",1.9028300004,1.9028300004,"Populus_grandidentata","Populus_tremuloides",47
"76dbb9c34b8abadc0c020468124e772a",7.34243200039998,7.34243200039998,"Salix_bebbiana","Salix_pedicellaris",47
"cd064aa28327022c2aebf874fa5d98c3",4.16621200039998,4.16621200039998,"Salix_interior","Salix_humilis",47
"7d5d0bf0ab851b273fad52b939bb5f14",104.2580590004,104.2580590004,"Lechea_stricta","Acer_negundo",47
"de1cf141f323c169d4bdd2b8287a21e6",27.4491650001,27.4491650001,"Sisymbrium_altissimum","Turritis_glabra",47
"afa3544098ed1353b58f1928dea0c233",4.96758900010002,4.96758900010002,"Lepidium_virginicum","Lepidium_densiflorum",47
"ebbb9823214b3c2cebe67b32611d731c",79.9183410004,79.9183410004,"Acer_negundo","Toxicodendron_radicans",47
"7bf7cace42766c23428c1121a36ee642",13.3312590004,13.3312590004,"Acer_negundo","Acer_rubrum",47
"4fdf81d14bc8089859ee36d8f4d61fcf",19.4802020004,19.4802020004,"Toxicodendron_radicans","Rhus_typhina",47
"b818f91e3db3b636994b41565a736b98",1.02231200039995,1.02231200039995,"Rhus_typhina","Rhus_glabra",47
"e99a0feef4e19c8b09a6575cb4a13734",84.0779035004,84.0779035004,"Micranthes_pensylvanica","Ribes_hirtellum",47
"fbea97142ef8804b7d87aa39960cf42b",33.7672789004,33.7672789004,"Micranthes_pensylvanica","Heuchera_richardsonii",47
"6f58587ab4478a2520f046e94fcf99bb",49.8306130004,49.8306130004,"Parthenocissus_inserta","Parthenocissus_quinquefolia",47
"5fe6d08545896c582377d6886de06531",34.9358220004,34.9358220004,"Vitis_riparia","Vitis_vulpina",47
"ee23dab334280968eabe21b11e9e019e",87.9081220004,87.9081220004,"Smilax_herbacea","Uvularia_sessilifolia",47
"eb203963a1cf57143cd44823b19ac028",3.65802300040002,3.65802300040002,"Allium_cernuum","Allium_stellatum",47
"b6d48ea272b83c10be513fb473b2fd50",10.3476110004,10.3476110004,"Typha_angustifolia","Typha_latifolia",47
"a49b4a21729ac2fd7ed277e90a0af38c",55.1609800004,55.1609800004,"Juncus_tenuis","Scleria_triglomerata",47
"2594c9eee4ef6bbaa358d2b13fa9ce88",41.1532870004,41.1532870004,"Scleria_triglomerata","Eleocharis_geniculata",47
"64ccb6ac771c8ffde0d2f23fda91f0f1",26.4336760004,26.4336760004,"Eleocharis_geniculata","Dulichium_arundinaceum",47
"eeb915fefbf448f9ffe18a845c54334f",23.2591780004,23.2591780004,"Eleocharis_geniculata","Cyperus_filiculmis",47
"1a4c028c1d9d5afbb743515a08d0da5e",0.878318000400043,0.878318000400043,"Cyperus_filiculmis","Cyperus_strigosus",47
"23bdd951feafd9a714c4c42c184bd5bb",16.1175520004,16.1175520004,"Dulichium_arundinaceum","Scirpus_cyperinus",47
"24d3dbcef6afa1d634f01667927e251f",14.8546500004,14.8546500004,"Scirpus_cyperinus","Carex_chordorrhiza",47
"c6f53b1a82b6096cc3cfbbb238a70662",5.92655400040002,5.92655400040002,"Carex_chordorrhiza","Carex_echinata",47
"f8c40ec333429a6186af0c1c35c11fcb",3.9503380004,3.9503380004,"Carex_gracillima","Carex_pensylvanica",47
"5931d6c13a375e07d04c7a499680c69a",3.53392800040001,3.53392800040001,"Carex_pensylvanica","Carex_oligosperma",47
"058b4cc4880422a91498657271deb412",2.30497900040001,2.30497900040001,"Carex_oligosperma","Carex_lacustris",47
"807921b5a44d8cbb4c8ed2f3ffa70634",15.3273210004,15.3273210004,"Glyceria_grandis","Schizachne_purpurascens",47
"bf494e68087f427f85e3a147b51392e0",0.00631300040004135,0.00631300040004135,"Secale_vavilovii","Secale_cereale",47
"da90da69707c5009cbba526899462f46",5.24211300040002,5.24211300040002,"Bromus_tectorum","Bromus_ciliatus",47
"360141399275983835b5f8eaaf2f843f",2.82864100040007,2.82864100040007,"Elymus_canadensis","Elymus_repens",47
"81d0db3ceed54ee91f23d84b6d6b9ed3",6.26775600040003,6.26775600040003,"Sporobolus_heterolepis","Sporobolus_rigidus",47
"2f38388188deeb3f5ebee6b31393b023",12.2879840004001,12.2879840004001,"Bouteloua_aristidoides","Muhlenbergia_racemosa",47
"4f7277e5b9b9c5a289bbbaf0e70b1719",7.96990500040005,7.96990500040005,"Bouteloua_aristidoides","Bouteloua_curtipendula",47
"ba04c92f6d3750e301c845737b4f0a8c",17.9039740004,17.9039740004,"Dichanthelium_acuminatum","Digitaria_sanguinalis",47
"b0c3188e8ebdad227da9a50affeacc59",14.6015310004,14.6015310004,"Panicum_capillare","Setaria_viridis",47
"4f22a78830279eb28ca2494c8307d8af",10.6100300004,10.6100300004,"Panicum_capillare","Panicum_virgatum",47
"11cce0c0eb043c92a88917ef8a3ec1f1",1.53090700040002,1.53090700040002,"Panicum_capillare","Panicum_miliaceum",47
"1a5a1e69f24731a0562c3a4434f9eb95",1.49646900040005,1.49646900040005,"Setaria_viridis","Setaria_italica",47
"67faa4a17d9f54afd9d6ca0cef7cc80d",6.22150700040004,6.22150700040004,"Digitaria_sanguinalis","Cenchrus_longispinus",47
"9689103479c639175f0c9ca81acd2538",325.0500280004,325.0500280004,"Juniperus_virginiana","Ginkgo_biloba",48
"036bfba735f31d4adb6f4c20d71065d8",126.8227580004,126.8227580004,"Juniperus_virginiana","Larix_laricina",48
"e2abe6adcc1541cff7fe7b23202e2b05",5.03648000039999,5.03648000039999,"Juniperus_virginiana","Juniperus_communis",48
"f37767d6e765e490162e3753b8668f3d",38.7975790004,38.7975790004,"Larix_laricina","Pinus_strobus",48
"d5e187d7edb05ecb4ce69297d72d59f4",20.8588660004,20.8588660004,"Pinus_strobus","Pinus_resinosa",48
"97062b0c4b91424a49c53a4f7f56e82c",10.8903980004,10.8903980004,"Pinus_resinosa","Pinus_banksiana",48
"349860b4c4de6f82057e799247c2ca24",135.7580650004,135.7580650004,"Delphinium_carolinianum","Cenchrus_americanus",48
"16b6d37d3350933fb55da358784b3969",42.5507180004,42.5507180004,"Delphinium_carolinianum","Aquilegia_canadensis",48
"4425b5a9c8c283e6ec611d73101eefff",41.7860470004,41.7860470004,"Delphinium_carolinianum","Caltha_palustris",48
"6f4a9907ccc75870ccc8abb0f45a802b",41.2916150004,41.2916150004,"Caltha_palustris","Anemone_virginiana",48
"96e3f8b245f15d8bdf3d730bcf542fcc",6.36107200039999,6.36107200039999,"Anemone_virginiana","Anemone_quinquefolia",48
"507f59254f21d30937805a042f9116c7",1.57101100040001,1.57101100040001,"Anemone_virginiana","Anemone_cylindrica",48
"eddb520abe9749798d9a8858b765cc0b",19.0582460004,19.0582460004,"Aquilegia_canadensis","Thalictrum_dioicum",48
"c0c96fc9e558ccdee8a4b050e7902261",4.58059500040002,4.58059500040002,"Thalictrum_dioicum","Thalictrum_dasycarpum",48
"807921b5a44d8cbb4c8ed2f3ffa70634",15.3273210004,15.3273210004,"Glyceria_grandis","Schizachne_purpurascens",48
"da90da69707c5009cbba526899462f46",5.24211300040002,5.24211300040002,"Bromus_inermis","Bromus_tectorum",48
"a5cd6d35cf41ff1b07f2f4b5b968998d",16.8932900004,16.8932900004,"Poa_pratensis","Anthoxanthum_nitens",48
"81d0db3ceed54ee91f23d84b6d6b9ed3",6.26775600040003,6.26775600040003,"Sporobolus_heterolepis","Sporobolus_rigidus",48
"b44913cb7b597ce8ccd96e8408acd59b",20.8191090004,20.8191090004,"Digitaria_cognata","Paspalum_setaceum",48
"ba04c92f6d3750e301c845737b4f0a8c",17.9039740004,17.9039740004,"Digitaria_cognata","Panicum_virgatum",48
"67faa4a17d9f54afd9d6ca0cef7cc80d",6.22150700040004,6.22150700040004,"Digitaria_ischaemum","Digitaria_sanguinalis",48
"1a5a1e69f24731a0562c3a4434f9eb95",1.49646900040005,1.49646900040005,"Setaria_italica","Setaria_viridis",48
"4f22a78830279eb28ca2494c8307d8af",10.6100300004,10.6100300004,"Panicum_virgatum","Panicum_capillare",48
"11cce0c0eb043c92a88917ef8a3ec1f1",1.53090700040002,1.53090700040002,"Panicum_capillare","Panicum_miliaceum",48
"c2e221dc62221b820ddee3d98e751a2b",6.70171300040005,6.70171300040005,"Trachypogon_spicatus","Schizachyrium_scoparium",48
"30179b026930367a4024e322b9e891ea",42.0711560004,42.0711560004,"Circaea_lutetiana","Epilobium_leptophyllum",48
"6abf7d0fca66f815df74beba1a5609ab",25.7528460004,25.7528460004,"Epilobium_leptophyllum","Oenothera_parviflora",48
"d90a8aa9f28e5142c3ac659853854815",9.14795200039998,9.14795200039998,"Epilobium_leptophyllum","Epilobium_ciliatum",48
"a49b4a21729ac2fd7ed277e90a0af38c",55.1609800004,55.1609800004,"Juncus_tenuis","Scleria_triglomerata",48
"2594c9eee4ef6bbaa358d2b13fa9ce88",41.1532870004,41.1532870004,"Scleria_triglomerata","Dulichium_arundinaceum",48
"64ccb6ac771c8ffde0d2f23fda91f0f1",26.4336760004,26.4336760004,"Dulichium_arundinaceum","Eleocharis_geniculata",48
"23bdd951feafd9a714c4c42c184bd5bb",16.1175520004,16.1175520004,"Dulichium_arundinaceum","Scirpus_cyperinus",48
"24d3dbcef6afa1d634f01667927e251f",14.8546500004,14.8546500004,"Scirpus_cyperinus","Carex_gracillima",48
"c6f53b1a82b6096cc3cfbbb238a70662",5.92655400040002,5.92655400040002,"Carex_gracillima","Carex_chordorrhiza",48
"f8c40ec333429a6186af0c1c35c11fcb",3.9503380004,3.9503380004,"Carex_gracillima","Carex_pensylvanica",48
"058b4cc4880422a91498657271deb412",2.30497900040001,2.30497900040001,"Carex_lacustris","Carex_oligosperma",48
"46a18730939cc21e4eb75fb5702048f7",3.10222500040004,3.10222500040004,"Carex_chordorrhiza","Carex_scoparia",48
"eeb915fefbf448f9ffe18a845c54334f",23.2591780004,23.2591780004,"Eleocharis_geniculata","Cyperus_filiculmis",48
"1a4c028c1d9d5afbb743515a08d0da5e",0.878318000400043,0.878318000400043,"Cyperus_filiculmis","Cyperus_strigosus",48
"b6d48ea272b83c10be513fb473b2fd50",10.3476110004,10.3476110004,"Typha_latifolia","Typha_angustifolia",48
"375adbae7da7d535dd673d3a3a3b17a8",80.6576460004,80.6576460004,"Sisyrinchium_campestre","Maianthemum_racemosum",48
"8cf54fe787d6dd379acfe52b8f0ea4a1",38.0694480004,38.0694480004,"Sisyrinchium_campestre","Iris_versicolor",48
"eb203963a1cf57143cd44823b19ac028",3.65802300040002,3.65802300040002,"Allium_stellatum","Allium_cernuum",48
"01c12e703723da03e99f2ea8c7bdb7e5",82.9554390004,82.9554390004,"Mollugo_verticillata","Mirabilis_albida",48
"dffa080137a9251821a8a420b4c8cc1d",50.8198320004,50.8198320004,"Silene_antirrhina","Moehringia_lateriflora",48
"e6dfbdac1f5a7e3b005fd6f6ccb2d466",10.6887440004,10.6887440004,"Stellaria_media","Stellaria_longifolia",48
"3eb0af38cd35e048f6fe0feae2b23178",1.08321800040005,1.08321800040005,"Chenopodium_leptophyllum","Chenopodium_album",48
"7d6fa14d1ff0072f8d0b1988f7e0f6c2",103.5771960004,103.5771960004,"Lysimachia_ciliata","Impatiens_capensis",48
"a5ca351d86387243d66a729bdb8fea17",94.8832930004,94.8832930004,"Lysimachia_ciliata","Phlox_pilosa",48
"c1c25920d2a3a119386026307bf27cd8",27.3989620004,27.3989620004,"Lysimachia_ciliata","Lysimachia_thyrsiflora",48
"3c97c5d35702c8759893486cea90d094",0.75109800040002,0.75109800040002,"Phlox_pilosa","Phlox_paniculata",48
"fa7639d7f0d4e4815d5ff806fbb5e114",46.1435160004,46.1435160004,"Pyrola_rotundifolia","Chamaedaphne_calyculata",48
"8096d01293fa8989052c721aa64fac8b",33.8067900004,33.8067900004,"Persicaria_lapathifolia","Rumex_acetosella",48
"9d75c7a84d56b11ee5251ccb7cd3b7f9",18.0509760004,18.0509760004,"Persicaria_lapathifolia","Persicaria_sagittata",48
"77ede5e0e3415469727d213e59160042",7.91588400040001,7.91588400040001,"Persicaria_lapathifolia","Persicaria_amphibia",48
"8e365bed19a44e8085ffcc53d770bbc2",4.80367500040001,4.80367500040001,"Fallopia_convolvulus","Fallopia_scandens",48
"6a88388955a86457da2c31e12f5eb355",89.7510680004,89.7510680004,"Asclepias_exaltata","Lithospermum_carolinense",48
"1d6583b7dd2ab757326569cb5f64f104",67.7278630004,67.7278630004,"Asclepias_exaltata","Houstonia_longifolia",48
"2fcf7b95c3d511367d564fbcb0060186",21.8944590004,21.8944590004,"Asclepias_exaltata","Apocynum_androsaemifolium",48
"fc5fe16a9b24cf4f8c7cf3f0f77f8dcb",3.00268100040006,3.00268100040006,"Asclepias_exaltata","Asclepias_verticillata",48
"36504b18d7993b1040c6a6993b0ea81c",1.82452100040007,1.82452100040007,"Asclepias_exaltata","Asclepias_syriaca",48
"0627e93c0aff59dcf9d6f50dc0f250e0",0.678872000400077,0.678872000400077,"Asclepias_verticillata","Asclepias_incarnata",48
"7ca3537fd0acd95902ea3ac421980d75",5.59383000040003,5.59383000040003,"Apocynum_androsaemifolium","Apocynum_cannabinum",48
"00d37219420701c5b9f4ce17ddaae2bd",22.1378520004,22.1378520004,"Houstonia_longifolia","Galium_boreale",48
"bd4f6135e73ad833776c6374154d05da",6.40221100040003,6.40221100040003,"Galium_boreale","Galium_trifidum",48
"db753e2bfdecbc473a06ebd3ac7449d1",88.2477770004,88.2477770004,"Lithospermum_carolinense","Fraxinus_pennsylvanica",48
"26b0c8f5c5427f11a2118cc618f450f2",25.9943850004,25.9943850004,"Lithospermum_carolinense","Hackelia_deflexa",48
"e33da685bc39d21bd6828b703a1587f6",1.16279500040002,1.16279500040002,"Lithospermum_caroliniense","Lithospermum_canescens",48
"934ad0b35303b5a97984f0aa455bde1f",4.85158900040005,4.85158900040005,"Hackelia_deflexa","Hackelia_virginiana",48
"e6787599c378668b86a70840b1496a79",71.0206090004,71.0206090004,"Fraxinus_pennsylvanica","Mosla_dianthera",48
"249def0a2a4e8060a6a96d85421c5153",8.0453710004,8.0453710004,"Fraxinus_pennsylvanica","Fraxinus_nigra",48
"41f854a3d6e410fd982a49e4dac183d2",1.64327900040001,1.64327900040001,"Fraxinus_pennsylvanica","Fraxinus_americana",48
"31d3b664bb33a1bf6bbeb1bacaeb4520",58.0988300004,58.0988300004,"Mosla_dianthera","Linaria_vulgaris",48
"65280805e21bb9da6ce809ab8fb35fc3",47.2714380004001,47.2714380004001,"Mosla_dianthera","Pedicularis_canadensis",48
"f966089a54a85fa2b75dee6c435a7006",40.2889360004,40.2889360004,"Mosla_dianthera","Phryma_leptostachya",48
"53c0542984e3522ade63abf1f0acf9bb",34.2804180004001,34.2804180004001,"Mosla_dianthera","Scutellaria_parvula",48
"923548ff84180d2b3a6289a65fe4ee8f",25.3577520004001,25.3577520004001,"Mosla_dianthera","Lycopus_americanus",48
"f6e2fc4d2cc313c935855c1b76f02b07",17.1503790004,17.1503790004,"Lycopus_americanus","Glechoma_hederacea",48
"299d883fccc3552e2fd5d3434894675c",16.5065350004,16.5065350004,"Glechoma_hederacea","Monarda_punctata",48
"937b09c87c15e6e58aab07d052b5a727",15.0392850004001,15.0392850004001,"Glechoma_hederacea","Nepeta_cataria",48
"df7bc933e5bed632c918d661845d8539",13.9778870004001,13.9778870004001,"Glechoma_hederacea","Agastache_foeniculum",48
"577e8eec659e8555c004201ecd4ba8ca",15.8328680004,15.8328680004,"Monarda_punctata","Prunella_vulgaris",48
"f96787ac37141f2d535b99643896983c",1.08916400040005,1.08916400040005,"Monarda_punctata","Monarda_fistulosa",48
"ce82ec06c6b3ee90c12a5bee038d21ab",33.2405520004,33.2405520004,"Phryma_leptostachya","Mimulus_ringens",48
"5ac473b77b65836a6a1233ae69102191",1.51701600040008,1.51701600040008,"Verbena_bracteata","Verbena_hastata",48
"76ba2e35dd2bcb1744c5ae392c770e65",41.3641880004,41.3641880004,"Linaria_vulgaris","Veronicastrum_virginicum",48
"ecc438533e4bd7587031dad7312e38cf",30.5333870004,30.5333870004,"Veronicastrum_virginicum","Plantago_major",48
"75a9e13a23c9bc92a177eae323ca595d",16.6085850004,16.6085850004,"Plantago_major","Plantago_patagonica",48
"71b2fa34c9f2e51e842c479281a25c08",12.6629780004,12.6629780004,"Plantago_patagonica","Plantago_lanceolata",48
"20c54449b260b4c2ada1bb9551eb4b03",1.75768200040005,1.75768200040005,"Penstemon_gracilis","Penstemon_digitalis",48
"8a824081522353c48fbdd0d9324b141d",66.6498250004,66.6498250004,"Convolvulus_arvensis","Solanum_carolinense",48
"8ec5543947b733719aa149b1dcc10e4b",18.3964570004001,18.3964570004001,"Solanum_carolinense","Physalis_pubescens",48
"18d55b8965e47f42c1468b728718316d",12.5141370004001,12.5141370004001,"Solanum_carolinense","Solanum_nigrum",48
"5f31cb955bbb4c3c4d996c8061c66dee",9.77761700040008,9.77761700040008,"Solanum_nigrum","Solanum_dulcamara",48
"30c8843b925ebaa86ad07c6ebc80a621",4.97110500040009,4.97110500040009,"Physalis_pubescens","Physalis_virginiana",48
"7f14e7fe9789b41e76011f43ddc354f5",12.5412620004,12.5412620004,"Crepis_tectorum","Sonchus_arvensis",48
"cc550290cd5ecff97b46fa4c836a24ed",0.0850770004000196,0.0850770004000196,"Nabalus_albus","Nabalus_racemosus",48
"b4d9e2e254554dda08c431057f7b740c",3.6021070004,3.6021070004,"Lactuca_serriola","Lactuca_biennis",48
"550b6b1b7f083fae8249b9bead540522",0.915920000399979,0.915920000399979,"Lactuca_biennis","Lactuca_canadensis",48
"bc57fd20601ac2333e73cf948c53ab7a",2.11420200039998,2.11420200039998,"Cirsium_altissimum","Cirsium_discolor",48
"9cff25fee6b05e441c9b9dbdc8702096",0.957828000400013,0.957828000400013,"Hieracium_umbellatum","Hieracium_longipilum",48
"8cf32fece3378616e5cda3e4ec1aeba8",22.9894600004,22.9894600004,"Erechtites_hieraciifolius","Antennaria_neglecta",48
"a43e99a1f645a7c3dc48e4c6505ae14a",6.32827300039997,6.32827300039997,"Erechtites_hieraciifolius","Packera_aurea",48
"a941221bf95fcc65d80ca84cabf4afd7",0.115681000400002,0.115681000400002,"Packera_aurea","Packera_paupercula",48
"af829c4cb140a61740f40b19989150d4",4.99768300039995,4.99768300039995,"Antennaria_neglecta","Gnaphalium_uliginosum",48
"9d25978451a65fd020525d0683553b9f",0.00299900039993872,0.00299900039993872,"Antennaria_parlinii","Antennaria_plantaginifolia",48
"8a3176a76989b40af3f86d7f8c4e3a2a",18.9431020004,18.9431020004,"Heterotheca_villosa","Artemisia_campestris",48
"2f3ab5fc195cf794cf35101c097a7473",4.59680900039996,4.59680900039996,"Heterotheca_villosa","Doellingeria_umbellata",48
"0d2444e13674b82a1dda4edf42e9f410",4.29273800039994,4.29273800039994,"Heterotheca_villosa","Eurybia_macrophylla",48
"3ba7a68a725bdc57a5b8d6f0adf46f2e",2.16464900039995,2.16464900039995,"Erigeron_philadelphicus","Erigeron_strigosus",48
"7788fb8d428277b0fa910ac4c2a6bb6c",0.40841800039999,0.40841800039999,"Erigeron_strigosus","Erigeron_annuus",48
"f28f94583ad83d78bbc900dc2ffb9833",5.72048900039994,5.72048900039994,"Artemisia_campestris","Achillea_millefolium",48
"f8e2e54d6e5aefc181f293e0beeb6b13",1.82615900039991,1.82615900039991,"Artemisia_campestris","Artemisia_ludoviciana",48
"47d83bdf9a0b588bb0e34b87b0d43d79",18.1580080003999,18.1580080003999,"Ratibida_pinnata","Bidens_cernua",48
"5321c466a48f21158c55f32c6599d3db",17.6953470003999,17.6953470003999,"Ratibida_pinnata","Liatris_pycnostachya",48
"068fde199aa8c8fe6a28d2b7dbc4cfe3",0.23063100039991,0.23063100039991,"Ambrosia_psilostachya","Ambrosia_artemisiifolia",48
"65ba6deea34c0a7541fad04683626f88",1.5284990003999,1.5284990003999,"Helianthus_petiolaris","Helianthus_hirsutus",48
"3fbd6fdb965ff5170196f1058e642961",0.031973000399887,0.031973000399887,"Liatris_pycnostachya","Liatris_aspera",48
"56b9e7331a25ee28a5557a70f8244003",5.02632400039994,5.02632400039994,"Bidens_cernua","Coreopsis_palmata",48
"9c19698b040de6ae0b2ed56a68bd9c27",0.418486000399923,0.418486000399923,"Bidens_cernua","Bidens_trichosperma",48
"6e52f9499dffa967fc1cee42ed31ef70",0.00555500039990875,0.00555500039990875,"Bidens_cernua","Bidens_tripartita",48
"cb2dae41f99a02784d298a71efcc706c",45.5900700004,45.5900700004,"Campanula_rotundifolia","Lobelia_siphilitica",48
"f3378d16a01d646d80db858e11605a5c",85.6406550004,85.6406550004,"Viburnum_lentago","Lonicera_dioica",48
"1a53d4c273ee36cc96995158070fc673",60.1881660004,60.1881660004,"Aralia_nudicaulis","Zizia_aurea",48
"37e1ed0fd44279f542966e7c8b1ce4cf",23.6041810004,23.6041810004,"Zizia_aurea","Cicuta_bulbifera",48
"4b2e41b83fde698891ab312ca2b11c23",0.925740000399969,0.925740000399969,"Zizia_aurea","Zizia_aptera",48
"a7b1bb69d53907d50ee9ead9c76e7ba8",24.3762830004,24.3762830004,"Lonicera_dioica","Lonicera_tatarica",48
"b4c4ff5a52ccbdee9d4522ce5c304706",23.9477320004,23.9477320004,"Cornus_alternifolia","Cornus_racemosa",48
"acc28c45d96dd240b17f8d7dae489335",18.1020070004,18.1020070004,"Cornus_racemosa","Cornus_sericea",48
"0ad92674c6af25ce4b5fa49c45e37868",96.0749130004,96.0749130004,"Polygala_sanguinea","Chamaecrista_fasciculata",48
"c93f5de47f325c60b16c00fb4208a8f3",77.9631870004,77.9631870004,"Chamaecrista_fasciculata","Hylodesmum_glutinosum",48
"e2f7adaa50aee7ebd432fa33dc9d9241",63.5137970004,63.5137970004,"Hylodesmum_glutinosum","Dalea_purpurea",48
"436ce0d1517564bf9bcb6b1efa19660d",30.4470790004,30.4470790004,"Hylodesmum_glutinosum","Strophostyles_leiosperma",48
"370d307627e79eb91ff677a5fa50613e",18.2404250004,18.2404250004,"Hylodesmum_glutinosum","Desmodium_canadense",48
"821eb6ea15228a35ad2edcdb13ef1184",49.4265210004,49.4265210004,"Astragalus_canadensis","Robinia_pseudoacacia",48
"29ca65e967e9896b1187acc80d8ef2e0",32.2598590004,32.2598590004,"Astragalus_canadensis","Vicia_villosa",48
"6b1f28adaf749ee90a174f1c643de79c",18.5592420004,18.5592420004,"Vicia_villosa","Trifolium_repens",48
"bd9edc907d5ece6d23ebccef8efdfc7a",11.3603090004,11.3603090004,"Vicia_villosa","Lathyrus_ochroleucus",48
"cc0564fa48988a194e58af23a1f8c3c5",10.7919160004,10.7919160004,"Vicia_villosa","Vicia_sativa",48
"9d60f2851fe1aa46e76a07b16822a554",0.466648000399971,0.466648000399971,"Lathyrus_ochroleucus","Lathyrus_venosus",48
"cec37edc5d29cf3a52e9634c66863e5c",17.5736530004,17.5736530004,"Trifolium_repens","Medicago_lupulina",48
"98e9c84ad307c7a4001fb38338232974",8.29312300039999,8.29312300039999,"Trifolium_repens","Trifolium_arvense",48
"425b8983921c662a1dc505c134ed9e33",5.92961000039998,5.92961000039998,"Trifolium_repens","Trifolium_hybridum",48
"4a1fc35c2cd34e0f798c1d0a0b0865f4",5.31879200039998,5.31879200039998,"Trifolium_arvense","Trifolium_pratense",48
"38e5afa8727e64947d2347b4c82fe212",14.7716990004,14.7716990004,"Medicago_lupulina","Melilotus_officinalis",48
"a3e9cca42564be1e158c720de4abeca7",10.1115950004,10.1115950004,"Medicago_lupulina","Medicago_sativa",48
"4e1be2de1ebc52cb5dded0662ac2d8b2",0.917975000399963,0.917975000399963,"Melilotus_officinalis","Melilotus_albus",48
"dbeba4ae627e015bc3aa68660ad01dc4",97.8795630004,97.8795630004,"Corylus_americana","Quercus_macrocarpa",48
"5631f3d77a79bc4952f5cee932a69d85",68.2754490004,68.2754490004,"Corylus_americana","Betula_papyrifera",48
"637ac699ba7cbdb047b5e7354d2109c4",39.6478980004,39.6478980004,"Betula_papyrifera","Betula_pumila",48
"15163edde7191507f9264ce9d24138ea",11.7766990004,11.7766990004,"Quercus_macrocarpa","Quercus_ellipsoidalis",48
"5f7b3f946fa3371fff46bd1525ed1b0b",2.84590700039996,2.84590700039996,"Quercus_macrocarpa","Quercus_alba",48
"543ed0a0d185fadf80d4f55d2f5a8904",10.4940440036,10.4940440036,"Euphorbia_geyeri","Euphorbia_corollata",48
"6d166826b0ed2b8e03777115fe497711",1.2765040036,1.2765040036,"Euphorbia_maculata","Euphorbia_glyptosperma",48
"0f1dd6bfa466ab4b715a214202ce9e4b",94.3620550004,94.3620550004,"Populus_deltoides","Viola_selkirkii",48
"a6540c723f65e114f6cee964ccb288e4",38.0386620004,38.0386620004,"Populus_deltoides","Populus_grandidentata",48
"76dbb9c34b8abadc0c020468124e772a",7.34243200039998,7.34243200039998,"Salix_bebbiana","Salix_petiolaris",48
"cd064aa28327022c2aebf874fa5d98c3",4.16621200039998,4.16621200039998,"Salix_petiolaris","Salix_interior",48
"9ccbd4bb65f5565cc2455fb362b133e9",1.9028300004,1.9028300004,"Populus_grandidentata","Populus_tremuloides",48
"a6ddc2f1eb7c219c09f6845b2181295a",11.2100640004,11.2100640004,"Viola_selkirkii","Viola_pedata",48
"2b92be0e5c71496595e11c762b829a0f",4.59317200039999,4.59317200039999,"Viola_pedata","Viola_palustris",48
